0 0.0 0.0 0.0 0.46 0.0155322 0.0 0.002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
841856 160.78906 0.0 0.0 1.57 0.0082558 0.00362 0.0593607 0.0237383 -0.0158883 0.0971331 0.6833761 1.1307877 0.1909425 0.0161808 0.9139155 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00644} 
841984 160.82031 0.0 0.0 1.71 0.008608 0.0056461 0.0586117 0.0238308 -0.011641 0.11549 0.6870548 1.1296756 0.1967987 0.016337 0.9110142 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00646} 
842112 160.82812 0.0 0.0 1.97 0.0088256 0.0048526 0.0615063 0.0231627 -0.0137536 0.1042169 0.6843524 1.1212176 0.1841385 0.0165287 0.9179285 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00646} 
842240 160.85156 0.0 0.0 1.74 0.008889 0.0049218 0.0611155 0.0233241 -0.0130727 0.1073076 0.6857184 1.1300136 0.1922915 0.016923 0.9142104 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00645} 
842368 160.85938 0.0 0.0 1.8 0.0083636 0.0038461 0.0603397 0.0236361 -0.0133614 0.0939338 0.6860252 1.12842 0.196242 0.0161398 0.9107398 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00646} 
842496 160.86719 0.0 0.0 1.74 0.0094377 0.0071835 0.0587497 0.0236348 -0.0134854 0.0978962 0.6877698 1.118211 0.2017648 0.0172209 0.9077014 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00647} 
842624 160.90625 0.0 0.0 1.65 0.0089917 0.0051043 0.0587386 0.0237067 -0.0098147 0.1153477 0.6859729 1.1201796 0.2086505 0.0171327 0.9051214 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00644} 
842752 160.94531 0.0 0.0 1.96 0.0084903 0.0037353 0.0590531 0.0238338 -0.0105384 0.1251024 0.6902908 1.1169709 0.2020614 0.016264 0.908653 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00634} 
842880 160.94531 0.0 0.0 1.46 0.0083862 0.0036655 0.0601812 0.0236422 -0.0151103 0.097944 0.6843834 1.1265997 0.20264 0.0161939 0.9089677 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00634} 
843008 160.95312 0.0 0.0 1.36 0.0083099 0.0035676 0.0628594 0.0228951 -0.0145909 0.1009865 0.6887066 1.1293219 0.2101652 0.0162136 0.9054414 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00635} 
843136 160.96875 0.0 0.0 1.48 0.0083635 0.0036214 0.0590481 0.0237314 -0.0131222 0.1091161 0.6899283 1.1219844 0.2139764 0.0161994 0.9032689 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00635} 
843264 160.99219 0.0 0.0 1.63 0.0084473 0.0038102 0.0563602 0.0234716 -0.013297 0.0998544 0.686921 1.1345774 0.219676 0.0163712 0.9006097 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00638} 
843392 161.00781 0.0 0.0 1.84 0.0084233 0.0040523 0.0595485 0.0240081 -0.0123362 0.100711 0.6863031 1.1228929 0.2152866 0.0161436 0.9016195 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00636} 
843520 161.03906 0.0 0.0 1.96 0.008432 0.0042038 0.0571943 0.0242065 -0.0118605 0.1013511 0.6860977 1.1254357 0.2270571 0.0162781 0.8952618 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00639} 
843648 161.03906 0.0 0.0 1.8 0.0083749 0.0038738 0.0575344 0.0232375 -0.0157458 0.0908518 0.6834073 1.1348371 0.2120771 0.0160373 0.9017565 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00639} 
843776 161.04688 0.0 0.0 1.67 0.0082087 0.0037053 0.0557426 0.0238341 -0.0146861 0.0937407 0.6849436 1.1288957 0.208164 0.0160862 0.9056838 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.0064} 
843904 161.04688 0.0 0.0 1.46 0.0082208 0.0037373 0.0590837 0.0234953 -0.0163469 0.0935116 0.6858849 1.1371284 0.2206093 0.0158288 0.897506 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.0064} 
844032 161.04688 0.0 0.0 1.74 0.0082031 0.0040031 0.0539521 0.0237283 -0.0169633 0.0892207 0.6877523 1.1374104 0.2279461 0.0157427 0.8940697 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.0064} 
844160 161.04688 0.0 0.0 2.07 0.0078894 0.0035017 0.0575137 0.0234867 -0.017031 0.0869828 0.6849936 1.1407204 0.2379528 0.0157251 0.889317 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.0064} 
844288 161.05469 0.0 0.0 1.71 0.0082309 0.0040351 0.0576211 0.0236011 -0.0140963 0.0884565 0.6823618 1.1515856 0.2531083 0.0156685 0.882484 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.0064} 
844416 161.05469 0.0 0.0 1.84 0.0079529 0.0040048 0.0577804 0.0233011 -0.0168778 0.0886634 0.6843065 1.1499691 0.2581514 0.0153407 0.8781263 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.0064} 
844544 161.0625 0.0 0.0 1.76 0.0078874 0.0037594 0.0555052 0.0237467 -0.0154355 0.0825671 0.6842698 1.1579204 0.2514982 0.0153473 0.8823641 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00639} 
844672 161.07031 0.0 0.0 1.54 0.0084598 0.0051854 0.0576945 0.0234492 -0.0141354 0.0877882 0.6866784 1.1464565 0.2501463 0.0162691 0.8824914 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00638} 
844800 161.07812 0.0 0.0 1.79 0.0085322 0.0055327 0.0574952 0.0237726 -0.0127302 0.0969821 0.6866893 1.1557739 0.2726248 0.016066 0.8708306 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00637} 
844928 161.10156 0.0 0.0 1.59 0.008897 0.0076901 0.0577857 0.0241396 -0.0127399 0.1021411 0.6876858 1.1510396 0.2637919 0.0166146 0.8752728 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00631} 
845056 161.10938 0.0 0.0 1.64 0.008612 0.0071141 0.0557373 0.0242384 -0.013522 0.0931284 0.6875837 1.142663 0.2524352 0.0163082 0.882749 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00631} 
845184 161.10938 0.0 0.0 1.65 0.0088182 0.0051464 0.0532844 0.0244017 -0.016168 0.0924864 0.6846974 1.1564852 0.2655031 0.0163404 0.875502 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00631} 
845312 161.10938 0.0 0.0 1.81 0.0087171 0.005893 0.0545433 0.0241524 -0.0155599 0.0831254 0.6867269 1.1510434 0.2705847 0.0161617 0.873514 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00631} 
845440 161.10938 0.0 0.0 1.79 0.0083529 0.0047313 0.0572856 0.0236064 -0.0161558 0.0830384 0.6841578 1.1579234 0.2693481 0.0163097 0.8711158 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00631} 
845568 161.125 0.0 0.0 1.66 0.0084984 0.0041447 0.0570984 0.0239424 -0.0131785 0.0891454 0.6846833 1.1518081 0.2703854 0.0159547 0.8722561 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00634} 
845696 161.125 0.0 0.0 1.85 0.0082803 0.0041487 0.0557667 0.0236967 -0.016615 0.0859544 0.6839028 1.1521499 0.2730363 0.0160757 0.8711768 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00634} 
845824 161.13281 0.0 0.0 1.72 0.0084824 0.0041398 0.0559937 0.0235905 -0.0161544 0.0852224 0.6862846 1.1540011 0.2772087 0.015735 0.8698626 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00637} 
845952 161.14062 0.0 0.0 1.61 0.0084457 0.0048792 0.0524455 0.0238649 -0.0142036 0.084524 0.6879141 1.1577755 0.2784379 0.0159402 0.8696051 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00636} 
846080 161.15625 0.0 0.0 2.1 0.0084874 0.0054577 0.0548104 0.0239675 -0.0085785 0.0902104 0.6877555 1.151046 0.2728867 0.0164013 0.8738577 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00635} 
846208 161.15625 0.0 0.0 1.47 0.0082892 0.0042358 0.0544198 0.0241728 -0.0157137 0.0909768 0.6872279 1.1617223 0.2813503 0.015641 0.8667947 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00635} 
846336 161.15625 0.0 0.0 1.3 0.0082226 0.0044173 0.0533156 0.0241575 -0.0153991 0.0796898 0.6861612 1.1612013 0.2853264 0.0155882 0.8647705 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00635} 
846464 161.15625 0.0 0.0 1.56 0.0082196 0.0039845 0.0538221 0.0237469 -0.0172371 0.0893054 0.6850485 1.156308 0.2836195 0.0156568 0.8670373 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00635} 
846592 161.17969 0.0 0.0 1.67 0.0081328 0.0039483 0.0516893 0.0243617 -0.0125323 0.0902822 0.6844205 1.1526911 0.2654521 0.0159428 0.8772451 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0064} 
846720 161.17969 0.0 0.0 1.61 0.0081526 0.0038399 0.0567426 0.0235443 -0.0154833 0.0841529 0.6855724 1.1501048 0.2589517 0.0159361 0.8807831 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0064} 
846848 161.17969 0.0 0.0 1.77 0.0082027 0.0039622 0.0558951 0.0236851 -0.0161618 0.0865149 0.6883533 1.1571312 0.2678733 0.0157418 0.875666 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0064} 
846976 161.20312 0.0 0.0 1.48 0.0081556 0.0038927 0.0540351 0.024146 -0.0118929 0.0972792 0.6858758 1.1459823 0.2549939 0.0158647 0.8831698 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00636} 
847104 161.20312 0.0 0.0 1.36 0.0083658 0.0037715 0.0542205 0.0240386 -0.0156504 0.0881665 0.6890521 1.1463661 0.2477314 0.0159723 0.8873815 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00636} 
847232 161.20312 0.0 0.0 2.02 0.0084855 0.0042326 0.0557318 0.0236108 -0.0162897 0.0901833 0.685276 1.1569071 0.2565178 0.0161469 0.8837619 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00636} 
847360 161.21094 0.0 0.0 1.82 0.0086428 0.0056402 0.0531552 0.0239572 -0.0136719 0.0879215 0.6868034 1.1499481 0.263418 0.0164208 0.8770097 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00635} 
847488 161.21875 0.0 0.0 1.8 0.0089663 0.0069561 0.05433 0.0237332 -0.0144229 0.0882964 0.6864162 1.1538353 0.259696 0.0169777 0.8811749 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00635} 
847616 161.25781 0.0 0.0 1.82 0.0091213 0.0071749 0.0545832 0.0237941 -0.0112726 0.09288 0.6884907 1.1525547 0.2501562 0.0172732 0.8873783 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00632} 
847744 161.25781 0.0 0.0 1.69 0.0081907 0.00394 0.0564011 0.0241553 -0.0149266 0.0841558 0.68585 1.1436647 0.2319247 0.0159782 0.8949346 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00632} 
847872 161.26562 0.0 0.0 1.56 0.0083129 0.0038906 0.0564496 0.023974 -0.0138797 0.0808975 0.6867035 1.1556949 0.2608321 0.0158583 0.8773859 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00627} 
848000 161.26562 0.0 0.0 1.61 0.0082847 0.0037829 0.054447 0.0237808 -0.0154652 0.0721551 0.6806703 1.1568833 0.2539788 0.0158317 0.8824747 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00627} 
848128 161.27344 0.0 0.0 1.46 0.0082321 0.0046821 0.0561806 0.0242002 -0.0132524 0.0861479 0.6857504 1.155401 0.2616671 0.0157054 0.8784072 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00629} 
848256 161.28125 0.0 0.0 1.78 0.0086569 0.0051835 0.0579228 0.023715 -0.0142381 0.0858085 0.6842861 1.1584764 0.2639557 0.016165 0.8772009 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00629} 
848384 161.28125 0.0 0.0 1.45 0.0084014 0.0050192 0.0524972 0.0237692 -0.0163798 0.0821724 0.6821859 1.162934 0.2679874 0.0159816 0.8755427 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00629} 
848512 161.28125 0.0 0.0 1.68 0.0082922 0.0046344 0.0562982 0.0233538 -0.0158035 0.0867861 0.6849273 1.157579 0.2712774 0.0164199 0.8742945 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00629} 
848640 161.28906 0.0 0.0 1.76 0.0088531 0.0049766 0.0519356 0.0239758 -0.0160374 0.0833047 0.6855982 1.1543619 0.2556781 0.0165833 0.8835513 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00632} 
848768 161.28906 0.0 0.0 1.71 0.0086653 0.0050388 0.0541996 0.0235434 -0.0164108 0.0800177 0.6862783 1.1559527 0.2671177 0.0163569 0.8762465 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00632} 
848896 161.29688 0.0 0.0 1.75 0.0084051 0.0046211 0.0539585 0.0238141 -0.0147089 0.0813705 0.6831063 1.159865 0.2751379 0.016288 0.8724931 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0063} 
849024 161.30469 0.0 0.0 1.75 0.0087974 0.0053652 0.0521068 0.0237844 -0.0134236 0.0868567 0.6858255 1.1629302 0.268256 0.0168671 0.877033 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0063} 
849152 161.3125 0.0 0.0 1.36 0.0103289 0.0202499 0.0515334 0.0236022 -0.011252 0.0950059 0.6856783 1.1535188 0.2722638 0.0182341 0.8754811 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00629} 
849280 161.3125 0.0 0.0 1.28 0.0094486 0.011484 0.0565724 0.0234006 -0.0134812 0.0902937 0.6867931 1.1508034 0.2669272 0.0178167 0.8767696 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00629} 
849408 161.32812 0.0 0.0 1.81 0.0085575 0.0065591 0.0551814 0.0241027 -0.0126813 0.0838434 0.6859967 1.1511046 0.2681921 0.0170205 0.8763753 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00631} 
849536 161.36719 0.0 0.0 1.81 0.0083239 0.0039248 0.0529587 0.0240968 -0.0106064 0.100828 0.6824091 1.1503419 0.2641456 0.0158432 0.8760788 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00634} 
849664 161.38281 0.0 0.0 1.69 0.0081155 0.0038335 0.0580497 0.0242415 -0.0113286 0.0918896 0.6836087 1.1479675 0.2546634 0.0154367 0.8802264 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0063} 
849792 161.42188 0.0 0.0 1.8 0.0080146 0.0036365 0.0564768 0.0241075 -0.0106531 0.1036842 0.6836883 1.1512296 0.244129 0.0151557 0.8860433 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00632} 
849920 161.4375 0.0 0.0 1.28 0.0078956 0.0035517 0.0583326 0.0240896 -0.0116034 0.0968105 0.6865935 1.1460463 0.2309786 0.0152299 0.8918625 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00632} 
850048 161.45312 0.0 0.0 1.51 0.0078509 0.0036068 0.057801 0.0239455 -0.0132721 0.0903262 0.6829952 1.1413272 0.2316188 0.0152216 0.8910405 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00627} 
850176 161.47656 0.0 0.0 1.37 0.00792 0.0035447 0.0565179 0.0245206 -0.0121982 0.1006663 0.6869258 1.1433668 0.2301351 0.0152842 0.8915122 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0063} 
850304 161.48438 0.0 0.0 1.51 0.0078548 0.0035613 0.0557278 0.0244626 -0.0150718 0.0821105 0.6846328 1.1477415 0.2366538 0.0151883 0.8877703 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00631} 
850432 161.5 0.0 0.0 1.71 0.007956 0.0035829 0.0549897 0.0239843 -0.0110571 0.0912675 0.6841018 1.1536617 0.234622 0.0152137 0.8912272 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0063} 
850560 161.53125 0.0 0.0 1.75 0.0077787 0.0036714 0.0568925 0.0244724 -0.0113341 0.0991615 0.6830619 1.149408 0.2371954 0.0150601 0.8895771 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0063} 
850688 161.54688 0.0 0.0 1.46 0.007784 0.0034745 0.0548623 0.0243735 -0.0125374 0.0888053 0.6850841 1.1511101 0.2287961 0.0150024 0.8923601 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00625} 
850816 161.55469 0.0 0.0 1.74 0.0076181 0.0036564 0.0583313 0.023947 -0.0135927 0.0926512 0.6846015 1.1612708 0.2426486 0.0146871 0.8848429 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00626} 
850944 161.55469 0.0 0.0 1.65 0.0075601 0.0033874 0.0588887 0.0236627 -0.0148972 0.0842671 0.6826494 1.1558174 0.2276513 0.014903 0.8926287 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00626} 
851072 161.57031 0.0 0.0 1.39 0.0076102 0.0034861 0.0576525 0.0239543 -0.0123252 0.086263 0.6873992 1.1509098 0.2372378 0.0149398 0.8885826 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00626} 
851200 161.57812 0.0 0.0 1.68 0.0077271 0.0033686 0.0549057 0.0240015 -0.0151104 0.0887049 0.6864637 1.1565016 0.231965 0.0150258 0.8911691 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00627} 
851328 161.57812 0.0 0.0 1.75 0.0080894 0.0046975 0.0569553 0.0237524 -0.0153485 0.0935529 0.6867312 1.1470305 0.2381018 0.0155193 0.8872156 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00627} 
851456 161.58594 0.0 0.0 1.6 0.0083586 0.0046746 0.057321 0.0236128 -0.0136641 0.0847299 0.6875149 1.1498098 0.2416418 0.0155969 0.8874617 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00624} 
851584 161.59375 0.0 0.0 1.49 0.0081681 0.0045012 0.0555778 0.0239864 -0.0146825 0.0860344 0.6862162 1.1473989 0.24501 0.0156422 0.8861018 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00625} 
851712 161.625 0.0 0.0 1.48 0.0083017 0.00466 0.053298 0.0238484 -0.0103046 0.103893 0.6893327 1.1463234 0.2305625 0.0158478 0.8939622 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00619} 
851840 161.63281 0.0 0.0 1.52 0.0082973 0.0047546 0.0556617 0.0245676 -0.013641 0.0956132 0.6889679 1.1472987 0.234765 0.0155145 0.8894737 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00618} 
851968 161.64062 0.0 0.0 1.51 0.0082362 0.0046291 0.0574408 0.0236581 -0.0143109 0.0879956 0.6846533 1.1535529 0.2390028 0.0158855 0.8892155 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00619} 
852096 161.64062 0.0 0.0 1.63 0.0085918 0.0044995 0.0572144 0.0233355 -0.0158103 0.0819581 0.6853855 1.1504911 0.2282572 0.0160219 0.8949512 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00619} 
852224 161.64844 0.0 0.0 1.8 0.0084679 0.0042136 0.0564361 0.0235454 -0.0133182 0.0905371 0.6838924 1.1402535 0.2190224 0.016303 0.8987019 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00619} 
852352 161.65625 0.0 0.0 1.65 0.0084579 0.0043323 0.0535603 0.0234593 -0.0141734 0.0802445 0.6847184 1.1402142 0.2316563 0.0165013 0.8939407 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00621} 
852480 161.67969 0.0 0.0 1.55 0.0083165 0.0041554 0.0533594 0.0236208 -0.0125511 0.0900397 0.6836996 1.1515555 0.2317408 0.015869 0.8926304 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00623} 
852608 161.67969 0.0 0.0 1.68 0.0081514 0.0042157 0.0570122 0.0233179 -0.0158752 0.0878681 0.6841181 1.1547691 0.2387078 0.0155511 0.8875977 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00623} 
852736 161.69531 0.0 0.0 1.35 0.0082306 0.0041309 0.0563803 0.0231454 -0.0141478 0.0870197 0.6857535 1.1436279 0.225883 0.0159341 0.8960904 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00623} 
852864 161.69531 0.0 0.0 1.63 0.0081353 0.0040496 0.055613 0.0231692 -0.0156341 0.0736623 0.6840705 1.1506861 0.2255341 0.0158044 0.896738 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00623} 
852992 161.71094 0.0 0.0 1.35 0.0083148 0.0040806 0.0545867 0.023347 -0.0138266 0.0849075 0.6862791 1.1426988 0.2281822 0.0161111 0.895553 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00624} 
853120 161.72656 0.0 0.0 1.56 0.0080396 0.003831 0.053124 0.0238331 -0.0124904 0.0954471 0.6849522 1.1480916 0.2349045 0.0157182 0.8897144 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00623} 
853248 161.73438 0.0 0.0 1.48 0.008131 0.0039306 0.0572307 0.0231207 -0.013392 0.089359 0.6869955 1.1514609 0.2187846 0.0157811 0.9002353 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00624} 
853376 161.77344 0.0 0.0 1.62 0.008039 0.0037098 0.0536943 0.0234162 -0.0095975 0.1016256 0.6867124 1.1383997 0.217008 0.0156606 0.8985534 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00618} 
853504 161.78906 0.0 0.0 1.81 0.0081372 0.0039475 0.0561717 0.0238411 -0.0125823 0.0908894 0.6854833 1.1348415 0.2021785 0.0155896 0.9061262 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00618} 
853632 161.80469 0.0 0.0 1.41 0.0083425 0.004032 0.0543109 0.0235819 -0.0135323 0.0796262 0.6851435 1.1426919 0.2116091 0.0157522 0.901531 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00619} 
853760 161.8125 0.0 0.0 1.66 0.0079228 0.0036038 0.056921 0.023595 -0.0144828 0.0826006 0.682714 1.1395854 0.2028331 0.0156005 0.9072969 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0062} 
853888 161.8125 0.0 0.0 1.42 0.0083809 0.0038798 0.0563801 0.0235011 -0.0157297 0.077974 0.6852464 1.1504172 0.2139595 0.0155239 0.9017826 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0062} 
854016 161.82812 0.0 0.0 1.44 0.0083309 0.0038178 0.0551094 0.0231972 -0.0132074 0.0803362 0.6848877 1.1467265 0.2116732 0.0157773 0.9046209 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0062} 
854144 161.84375 0.0 0.0 1.64 0.0080689 0.0036144 0.0544192 0.02356 -0.0126456 0.0955704 0.6873115 1.1407707 0.2144628 0.0154138 0.9027221 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00619} 
854272 161.85156 0.0 0.0 1.55 0.0078317 0.003704 0.0529223 0.0237911 -0.0127822 0.0834263 0.6861811 1.1504852 0.217828 0.015013 0.8993284 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00619} 
854400 161.85938 0.0 0.0 1.46 0.0079218 0.0037467 0.0545878 0.0233369 -0.0141646 0.08165 0.6845568 1.1481748 0.2139889 0.0151789 0.9000556 {} {'explored_rooms_count': 151, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00619} 
