0 0.0 0.0 0.0 0.41 0.0211361 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
581760 289.70312 0.0 0.0 4.63 0.0089247 0.0061454 0.0056409 0.0029738 -0.0033327 0.0063238 0.6829527 0.9177525 0.1585597 0.0143381 0.9225904 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.0024} 
581888 289.71875 0.0 0.0 4.65 0.0087133 0.0055487 0.0054937 0.0028705 -0.0030409 0.0053655 0.6904776 0.9111554 0.1544645 0.0142106 0.925366 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00237} 
582016 289.75 0.0 0.0 4.54 0.0082475 0.0058863 0.005356 0.0028361 -0.0036619 0.0053914 0.6892206 0.9260501 0.1627184 0.0137296 0.9235617 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00237} 
582144 289.83594 0.0 0.0 4.28 0.0089407 0.0070415 0.0051822 0.0028977 -0.003799 0.0067858 0.6885749 0.9225156 0.16489 0.0140582 0.924861 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00235} 
582272 289.86719 0.0 0.0 5.16 0.0088177 0.0070051 0.0052779 0.0027997 -0.0019808 0.0061544 0.6885477 0.9234808 0.1597496 0.0142161 0.9264569 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00236} 
582400 289.9375 0.0 0.0 5.15 0.0082413 0.005544 0.0049477 0.0029273 -0.0034697 0.0062735 0.6839177 0.9248237 0.1461158 0.0138022 0.931195 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00236} 
582528 289.98438 0.0 0.0 4.53 0.0084585 0.0061854 0.0050475 0.0029367 -0.0026187 0.0052205 0.6849959 0.9197281 0.1390396 0.0135718 0.9331068 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00234} 
582656 290.02344 0.0 0.0 3.9 0.0086881 0.0074311 0.0053339 0.0028075 -0.002556 0.00542 0.6841747 0.915152 0.1412365 0.0143377 0.9337274 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00237} 
582784 290.05469 0.0 0.0 4.49 0.0081486 0.005825 0.0047676 0.0029 -0.0020882 0.0048718 0.6839527 0.9105773 0.1392752 0.0138217 0.9333639 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00239} 
582912 290.11719 0.0 0.0 4.23 0.0079929 0.0061737 0.0049127 0.0028888 -0.0028499 0.0056579 0.6846414 0.9146166 0.1429896 0.0132361 0.9305936 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.0024} 
583040 290.19531 0.0 0.0 4.28 0.0084799 0.0071124 0.0051897 0.0029066 -0.0032611 0.0065829 0.6839963 0.9164681 0.1436848 0.0133234 0.9286171 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00236} 
583168 290.24219 0.0 0.0 4.61 0.0083225 0.0064353 0.0049539 0.0030231 -0.002875 0.0058367 0.6806967 0.9100408 0.1305226 0.0133422 0.9361126 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.0024} 
583296 290.27344 0.0 0.0 4.16 0.0088806 0.0068094 0.0046115 0.0029488 -0.0033591 0.0051828 0.6831474 0.9141014 0.1438848 0.0138214 0.9323827 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00237} 
583424 290.32031 0.0 0.0 4.97 0.0087015 0.0069582 0.0049133 0.0030405 -0.0037463 0.0059999 0.683887 0.9075698 0.1295545 0.0139018 0.9370458 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.0024} 
583552 290.35156 0.0 0.0 5.0 0.0082264 0.0056562 0.0050369 0.0029827 -0.0029091 0.0049456 0.6794601 0.9078201 0.1367575 0.0130916 0.9347521 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00239} 
583680 290.41406 0.0 0.0 4.54 0.0083026 0.0059539 0.0048621 0.0030528 -0.0032469 0.0061284 0.6893222 0.9049673 0.1430823 0.0132495 0.9304088 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00235} 
583808 290.44531 0.0 0.0 4.6 0.0081602 0.0062813 0.0045837 0.0030453 -0.0030558 0.0054392 0.6833962 0.9101189 0.1463722 0.0137042 0.9295965 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00235} 
583936 290.51562 0.0 0.0 4.64 0.008938 0.0078905 0.0051649 0.0029972 -0.0034755 0.0069652 0.6838587 0.9203117 0.1460245 0.0141902 0.9303662 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00233} 
584064 290.57031 0.0 0.0 4.34 0.0091902 0.0079535 0.0051351 0.0029186 -0.0030302 0.0062651 0.6859176 0.9162752 0.1404177 0.0141339 0.9334611 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00239} 
584192 290.60156 0.0 0.0 4.41 0.0094934 0.0082024 0.0048877 0.0030021 -0.0029402 0.0064191 0.6857166 0.9037029 0.1260385 0.0142574 0.9397855 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00243} 
584320 290.67188 0.0 0.0 4.69 0.0097223 0.0087677 0.0052121 0.0029242 -0.00201 0.0076643 0.6840612 0.9079269 0.138338 0.0143609 0.9360191 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00228} 
584448 290.6875 0.0 0.0 4.52 0.0105341 0.0095049 0.0053218 0.0028864 -0.0032729 0.0074688 0.6861836 0.9126947 0.1513435 0.0159031 0.9299283 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.0023} 
584576 290.77344 0.0 0.0 4.71 0.0108263 0.008761 0.0049968 0.0030842 -0.0028174 0.0088068 0.6843291 0.9021862 0.1664852 0.0164388 0.924653 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.0024} 
584704 290.82031 0.0 0.0 5.56 0.011247 0.009072 0.0047583 0.0030551 -0.0032721 0.0090522 0.6790152 0.9104325 0.1635265 0.0172939 0.9238367 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00229} 
584832 290.875 0.0 0.0 4.22 0.0112512 0.0087714 0.0050042 0.0030745 -0.003712 0.0093994 0.6789961 0.9111323 0.1549226 0.0180349 0.9264835 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00226} 
584960 290.96094 0.0 0.0 5.21 0.0107361 0.0078147 0.0047567 0.0030156 -0.0036814 0.0092087 0.6797813 0.9053651 0.1561626 0.0175085 0.9278554 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00224} 
585088 291.03906 0.0 0.0 4.36 0.0106113 0.0075696 0.0048605 0.0029057 -0.0024292 0.0082831 0.6820195 0.9159514 0.1600399 0.0170303 0.9252808 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00243} 
585216 291.10938 0.0 0.0 4.68 0.0100876 0.0062049 0.0048176 0.0028991 -0.0036306 0.0080468 0.678144 0.9007443 0.1596407 0.0162742 0.9248406 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00253} 
585344 291.17969 0.0 0.0 3.81 0.0097349 0.0068766 0.0045798 0.0030889 -0.0049955 0.0072116 0.6804796 0.9080427 0.1498744 0.0150547 0.9326051 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 32, 'episodic_explored_area': 0.00253} 
585472 291.23438 0.0 0.0 4.37 0.0104811 0.0089429 0.0053005 0.0029578 -0.0032096 0.0080045 0.6815366 0.9117499 0.1612398 0.0156069 0.9240118 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00247} 
585600 291.28906 0.0 0.0 4.23 0.0101782 0.0072233 0.0054424 0.0029605 -0.005551 0.0077611 0.6784956 0.9177533 0.1475457 0.0168431 0.9336829 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00253} 
585728 291.35938 0.0 0.0 4.23 0.0100893 0.0066419 0.0052444 0.0030643 -0.0039454 0.0076408 0.6776648 0.9050462 0.1489277 0.0161611 0.9326941 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00255} 
585856 291.42969 0.0 0.0 5.29 0.0098035 0.0057575 0.0050307 0.0030423 -0.0033686 0.0070302 0.6748455 0.9012088 0.155265 0.0157871 0.9287036 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00255} 
585984 291.5 0.0 0.0 4.7 0.009828 0.0059183 0.0052725 0.0030527 -0.0036224 0.0074978 0.6809446 0.9001685 0.1476568 0.0161639 0.9321483 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00241} 
586112 291.57812 0.0 0.0 4.11 0.0096065 0.005651 0.0050308 0.0030995 -0.0033153 0.0079726 0.6750437 0.9019888 0.1632991 0.0158227 0.9259013 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00239} 
586240 291.66406 0.0 0.0 4.78 0.0092485 0.0056729 0.0047408 0.0030287 -0.0037533 0.0082833 0.6784366 0.9019098 0.1501592 0.0156662 0.9333284 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00234} 
586368 291.69531 0.0 0.0 3.96 0.0104601 0.0087626 0.0048226 0.003033 -0.0029566 0.0069546 0.6792519 0.9035195 0.150511 0.0166935 0.9327061 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00237} 
586496 291.75781 0.0 0.0 5.1 0.0106811 0.0086995 0.0044647 0.0030029 -0.0046277 0.0075267 0.6809873 0.9044222 0.167668 0.0168764 0.9224355 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00218} 
586624 291.78906 0.0 0.0 4.75 0.0119432 0.0105418 0.0042669 0.0029531 -0.0030836 0.0074992 0.682736 0.8967902 0.2071314 0.0174276 0.9040138 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00215} 
586752 291.82812 0.0 0.0 4.41 0.0114921 0.0086887 0.0045826 0.0028256 -0.0038626 0.0079945 0.6853181 0.9028591 0.2170318 0.0172075 0.8979076 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00216} 
586880 291.90625 0.0 0.0 4.77 0.0117793 0.0102187 0.0049069 0.003048 -0.0024574 0.01013 0.6857308 0.9046997 0.2009545 0.0174482 0.9049239 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00226} 
587008 291.95312 0.0 0.0 4.22 0.0114663 0.0080285 0.0049249 0.0030027 -0.0040225 0.0083602 0.6809006 0.9015854 0.1881585 0.0170289 0.9097608 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00232} 
587136 292.05469 0.0 0.0 4.43 0.0109902 0.0088484 0.0049448 0.0030883 -0.0023966 0.0104153 0.6829392 0.8967388 0.1770412 0.0171553 0.9163345 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00231} 
587264 292.15625 0.0 0.0 4.96 0.010036 0.0074472 0.0053136 0.0031005 -0.0034606 0.0090989 0.6832022 0.9040029 0.172211 0.0163144 0.9176897 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00232} 
587392 292.21094 0.0 0.0 4.09 0.0098087 0.0069769 0.0052412 0.003017 -0.0041978 0.0074651 0.6839433 0.9015791 0.1749245 0.015872 0.9165435 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00234} 
587520 292.32812 0.0 0.0 5.03 0.0110809 0.0101699 0.0051653 0.0030855 -0.0034469 0.0096031 0.6822942 0.9041104 0.1500352 0.0163633 0.9293497 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00242} 
587648 292.375 0.0 0.0 4.03 0.0106175 0.0085875 0.0049167 0.0030516 -0.0022664 0.0077316 0.6843329 0.907847 0.158272 0.0162062 0.927789 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0024} 
587776 292.40625 0.0 0.0 4.39 0.0095965 0.0067558 0.004996 0.0029529 -0.0037192 0.0066877 0.6880622 0.9043385 0.1614902 0.0161891 0.9266276 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00233} 
587904 292.46094 0.0 0.0 4.62 0.0098675 0.0079346 0.0044994 0.0028656 -0.0038823 0.0083777 0.6895926 0.9055334 0.159782 0.0158491 0.926331 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00233} 
588032 292.54688 0.0 0.0 5.02 0.0102317 0.0079954 0.0049517 0.0029717 -0.0021896 0.0087529 0.6875484 0.9167194 0.1563649 0.0161579 0.9295969 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0023} 
588160 292.66406 0.0 0.0 4.22 0.0092894 0.0069288 0.0050025 0.003077 -0.0023575 0.008479 0.6817817 0.9073156 0.1376813 0.0153735 0.9368642 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00228} 
588288 292.72656 0.0 0.0 4.33 0.0095769 0.0087523 0.0055815 0.0028938 -0.0027883 0.0075854 0.6838373 0.9108065 0.1320849 0.0148861 0.9384613 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00224} 
588416 292.77344 0.0 0.0 4.0 0.0093522 0.0081503 0.0054316 0.0030175 -0.0043709 0.0071074 0.6804876 0.9066664 0.1293307 0.014599 0.9412147 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00219} 
588544 292.82812 0.0 0.0 4.67 0.0101931 0.0087492 0.0051105 0.002984 -0.0016163 0.0080944 0.6811421 0.9046634 0.139748 0.0156786 0.9362893 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00218} 
588672 292.88281 0.0 0.0 5.51 0.0095085 0.0062131 0.0051431 0.0029613 -0.0027231 0.0067117 0.6850316 0.8941387 0.1348529 0.0156785 0.9390491 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00221} 
588800 292.96875 0.0 0.0 5.34 0.0094562 0.0069673 0.004781 0.0030899 -0.0037627 0.0077444 0.6837617 0.9083511 0.1431494 0.0151443 0.9341972 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00211} 
588928 293.0 0.0 0.0 4.45 0.00931 0.0072505 0.004429 0.0029517 -0.0033471 0.0061818 0.6813114 0.9025535 0.1401378 0.0150135 0.9343302 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00217} 
589056 293.0625 0.0 0.0 4.23 0.0094875 0.0074166 0.0051626 0.0029286 -0.0023834 0.007115 0.6824244 0.9057698 0.1373167 0.0149835 0.9350769 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00212} 
589184 293.11719 0.0 0.0 4.59 0.0086858 0.0053549 0.0051831 0.0028327 -0.00389 0.006495 0.6829519 0.9007119 0.144105 0.0144648 0.9319607 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00209} 
589312 293.20312 0.0 0.0 3.93 0.0085986 0.0050773 0.004981 0.0029081 -0.0038447 0.006841 0.679405 0.9038263 0.1369773 0.014514 0.9351428 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00203} 
589440 293.28125 0.0 0.0 4.05 0.0086568 0.0056353 0.0052187 0.0029393 -0.0023445 0.00768 0.6812611 0.9133414 0.1543635 0.0142404 0.9254648 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00215} 
589568 293.32812 0.0 0.0 4.25 0.0092324 0.005649 0.0048968 0.0030411 -0.0029868 0.0062424 0.6788853 0.9089913 0.1486909 0.014997 0.9299929 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00209} 
589696 293.4375 0.0 0.0 4.06 0.0088228 0.0055333 0.0051073 0.0029383 -0.003025 0.007376 0.6793977 0.9170915 0.1394948 0.0143373 0.9354814 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00221} 
589824 293.51562 0.0 0.0 4.62 0.0082531 0.004711 0.0054221 0.0029196 -0.0042164 0.0061523 0.6806489 0.9163421 0.1356936 0.0134915 0.9377594 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00229} 
589952 293.60156 0.0 0.0 4.12 0.0083954 0.0058106 0.0054881 0.0029457 -0.0038549 0.0064439 0.6809249 0.911335 0.1395573 0.0139121 0.9361285 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00217} 
590080 293.65625 0.0 0.0 4.82 0.0083178 0.005029 0.0052311 0.0030139 -0.0033763 0.0057195 0.679354 0.9113011 0.140157 0.0134717 0.9350321 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00219} 
590208 293.69531 0.0 0.0 3.95 0.008972 0.0073919 0.0050728 0.0029794 -0.0042779 0.0061336 0.6839353 0.9164169 0.1446115 0.0141517 0.9341059 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00219} 
590336 293.75 0.0 0.0 4.0 0.009191 0.0067249 0.0054475 0.0028849 -0.0041163 0.0059738 0.6835917 0.9098533 0.1503318 0.0145264 0.9305139 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00218} 
590464 293.8125 0.0 0.0 4.26 0.0103512 0.008498 0.0050165 0.0030079 -0.0041239 0.0070116 0.6777041 0.907396 0.1688502 0.0151388 0.9225042 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0023} 
590592 293.85938 0.0 0.0 4.1 0.0102618 0.008665 0.004605 0.0029453 -0.0037525 0.0066284 0.6797882 0.9032804 0.1545426 0.0155898 0.9291736 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00224} 
590720 293.95312 0.0 0.0 3.98 0.0094012 0.0061574 0.0049998 0.0029843 -0.0044915 0.0066882 0.6802453 0.9080378 0.1523767 0.015515 0.9314767 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00226} 
590848 294.07812 0.0 0.0 4.12 0.0098304 0.0086985 0.0055374 0.0028734 -0.0045975 0.0087223 0.6772179 0.9133831 0.1548299 0.0153245 0.931037 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00229} 
590976 294.13281 0.0 0.0 4.86 0.0089584 0.0064526 0.0048986 0.0029472 -0.003605 0.0071264 0.6792504 0.9048906 0.1620972 0.0149479 0.9253971 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00235} 
591104 294.21094 0.0 0.0 3.77 0.0087036 0.0055682 0.005117 0.0029237 -0.0033718 0.0062995 0.6804125 0.9062567 0.1601386 0.0144352 0.9259095 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00237} 
591232 294.23438 0.0 0.0 4.04 0.0091291 0.0064613 0.0049158 0.0028683 -0.0039049 0.0054534 0.6822722 0.9054662 0.1728896 0.0143773 0.9188163 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00237} 
591360 294.27344 0.0 0.0 4.03 0.0092022 0.007301 0.0049503 0.0028731 -0.0040142 0.0060462 0.6810005 0.9079055 0.1710831 0.0144013 0.9200418 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00239} 
591488 294.32812 0.0 0.0 4.46 0.0090666 0.0071398 0.0043898 0.0028114 -0.0029394 0.0063745 0.6797713 0.8967625 0.1862286 0.0148617 0.9130466 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00232} 
591616 294.375 0.0 0.0 4.17 0.0096557 0.0075339 0.0044504 0.0028062 -0.0029122 0.0064459 0.6792326 0.9020746 0.1839829 0.0150559 0.9121789 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00226} 
591744 294.44531 0.0 0.0 4.21 0.0093513 0.00656 0.0045827 0.0028933 -0.0029951 0.006526 0.6790042 0.903254 0.1742228 0.014884 0.9182899 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00228} 
591872 294.52344 0.0 0.0 4.56 0.0091788 0.0065187 0.004816 0.0029709 -0.0043487 0.0059795 0.6798839 0.9124324 0.1731932 0.0144138 0.9187376 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00222} 
592000 294.55469 0.0 0.0 3.83 0.0095411 0.0085469 0.0044919 0.0029512 -0.0027163 0.0061343 0.6800201 0.9119543 0.1772285 0.014768 0.9157843 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00225} 
592128 294.57031 0.0 0.0 4.07 0.0092594 0.006283 0.0047917 0.0028193 -0.0040728 0.0052927 0.6793467 0.9073182 0.1718189 0.0148013 0.919725 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00222} 
592256 294.59375 0.0 0.0 4.57 0.0100158 0.0074943 0.0047116 0.0027468 -0.003121 0.0056996 0.6835971 0.9017173 0.1798231 0.0145489 0.9158413 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0022} 
592384 294.64062 0.0 0.0 4.46 0.0094337 0.0064609 0.0051183 0.0027523 -0.004011 0.0054135 0.6803499 0.9184259 0.1919772 0.0142762 0.9088033 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00225} 
592512 294.70312 0.0 0.0 3.79 0.0086869 0.0064736 0.0049627 0.0027712 -0.002752 0.0062341 0.6839171 0.9247104 0.1878874 0.0139712 0.9095334 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00213} 
592640 294.75781 0.0 0.0 4.04 0.008616 0.0061363 0.004331 0.0029361 -0.0030015 0.0064028 0.6792127 0.9094611 0.1745746 0.0144879 0.9189606 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00219} 
592768 294.82031 0.0 0.0 4.97 0.0096519 0.0071682 0.0043679 0.0029365 -0.0039042 0.0057493 0.6794738 0.9075852 0.1813555 0.0145622 0.9159433 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0023} 
592896 294.86719 0.0 0.0 4.44 0.0091585 0.0061274 0.0049254 0.0028959 -0.0041517 0.0060797 0.6808093 0.8988226 0.150077 0.0143062 0.9303903 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00227} 
593024 294.94531 0.0 0.0 4.21 0.0091663 0.0058712 0.0050095 0.0028843 -0.0042715 0.0064252 0.681002 0.9053244 0.1651129 0.0143449 0.9249876 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00221} 
593152 295.00781 0.0 0.0 4.69 0.0085168 0.0052583 0.0046259 0.0029641 -0.0048968 0.0062835 0.6785175 0.9116107 0.1581454 0.0139413 0.9255044 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00223} 
593280 295.08594 0.0 0.0 4.73 0.0087857 0.0063113 0.0049837 0.0030071 -0.0045334 0.0066578 0.6825695 0.9178226 0.1673829 0.0142489 0.9236111 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00219} 
593408 295.14062 0.0 0.0 4.24 0.0093206 0.0063804 0.0053495 0.0029279 -0.0042675 0.0060539 0.6811145 0.914739 0.1710358 0.014614 0.9237357 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00217} 
593536 295.22656 0.0 0.0 3.98 0.0090856 0.0073375 0.0054251 0.0029117 -0.004101 0.0062388 0.6807468 0.9188317 0.1654683 0.014305 0.9249501 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00216} 
593664 295.32812 0.0 0.0 3.99 0.0089341 0.0064796 0.004765 0.0030856 -0.0029571 0.0065951 0.6796918 0.9191134 0.1565011 0.0141548 0.930873 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00227} 
593792 295.38281 0.0 0.0 4.55 0.0086235 0.005472 0.0049257 0.003076 -0.0032054 0.0058062 0.6831706 0.9172784 0.1641871 0.0141357 0.9274278 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00234} 
593920 295.42969 0.0 0.0 4.66 0.007899 0.0045501 0.0048426 0.003029 -0.0006633 0.0051964 0.6845509 0.9154532 0.1711521 0.0133963 0.9208805 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00236} 
594048 295.49219 0.0 0.0 3.52 0.0084669 0.0054322 0.004945 0.0030153 -0.003747 0.0061889 0.6780446 0.9232578 0.1896057 0.0141126 0.9116736 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00237} 
594176 295.53125 0.0 0.0 3.67 0.0084574 0.0060698 0.0051948 0.0029037 -0.0025041 0.0055927 0.679949 0.9143979 0.1725312 0.0137832 0.9187727 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00236} 
594304 295.58594 0.0 0.0 3.22 0.0090429 0.0068525 0.0051148 0.0028637 -0.0031323 0.005978 0.6806159 0.9117183 0.2070332 0.0144318 0.9044097 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00229} 
594432 295.64062 0.0 0.0 4.33 0.0081293 0.0047641 0.0046384 0.0029169 -0.0037797 0.0051678 0.6787456 0.9175898 0.1806113 0.0138577 0.9175927 {} {'explored_rooms_count': 230, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00225} 
