0 0.0 0.0 0.0 0.42 0.0126828 0.0 0.000926 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
189696 53.21094 0.0 0.0 10.02 0.0031811 0.0018472 0.0395186 0.0127917 -0.0026537 0.0383347 0.7053162 1.3238249 42.135117 0.0061945 0.7238085 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0032} 
189824 53.25 0.0 0.0 8.69 0.0031953 0.0018642 0.0390611 0.0126911 -0.0034461 0.0402434 0.700702 1.325493 43.841903 0.0062304 0.714232 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00321} 
189952 53.28906 0.0 0.0 10.14 0.0032482 0.0019199 0.0391527 0.0107485 -0.0034341 0.0387076 0.7046523 1.3206386 43.7402056 0.0062413 0.7087606 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00318} 
190080 53.32031 0.0 0.0 9.43 0.0032704 0.0018878 0.0388976 0.0102548 -0.0021563 0.0366424 0.7016668 1.3284653 43.3688726 0.0062804 0.7165642 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00317} 
190208 53.35938 0.0 0.0 8.4 0.0033637 0.0021141 0.0401589 0.0123931 -0.0035582 0.0398499 0.7070115 1.3305664 42.486038 0.0063313 0.712233 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
190336 53.375 0.0 0.0 8.4 0.0031462 0.0017915 0.0387308 0.0073228 -0.0046393 0.0327969 0.703868 1.3390358 41.6183255 0.0062033 0.7323536 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
190464 53.39062 0.0 0.0 7.9 0.0030177 0.0016068 0.039364 0.0081496 -0.003709 0.0354056 0.701906 1.3310143 40.4062404 0.0058238 0.7397386 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00318} 
190592 53.39062 0.0 0.0 8.51 0.0029965 0.0016545 0.0385957 0.0059592 -0.005127 0.0320358 0.7038847 1.3262838 41.6985629 0.005728 0.7254365 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00318} 
190720 53.39062 0.0 0.0 7.81 0.0031194 0.0018611 0.0382491 0.0060098 -0.0042788 0.031017 0.7073923 1.3326257 42.3752077 0.0058738 0.7237589 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00318} 
190848 53.41406 0.0 0.0 7.12 0.0031158 0.0017657 0.0395162 0.0087471 -0.0028605 0.035259 0.7003913 1.3386571 43.6175172 0.0058945 0.7173019 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
190976 53.41406 0.0 0.0 9.21 0.0029896 0.0016491 0.0385025 0.0060655 -0.0043888 0.0331634 0.7016099 1.330944 42.9210452 0.0060696 0.7198114 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
191104 53.42969 0.0 0.0 9.11 0.0031558 0.0017256 0.0400849 0.011401 -0.0033676 0.0354695 0.7032373 1.3301487 42.7733752 0.005928 0.7209633 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
191232 53.42969 0.0 0.0 9.19 0.0033358 0.0018665 0.0389111 0.0060271 -0.0049752 0.0320287 0.7049896 1.3367299 42.0260973 0.0062633 0.7276359 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
191360 53.4375 0.0 0.0 8.3 0.0033593 0.002049 0.0390133 0.0080641 -0.003267 0.0328808 0.7048836 1.3245413 43.9232885 0.0062412 0.715547 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
191488 53.45312 0.0 0.0 9.08 0.0031996 0.0018149 0.0395752 0.0086296 -0.0035644 0.0354319 0.6975967 1.3271643 44.4163328 0.0059067 0.7061785 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
191616 53.45312 0.0 0.0 10.18 0.0030308 0.0017712 0.0380015 0.0057292 -0.0043506 0.0318327 0.7015967 1.3302271 45.2390328 0.0060437 0.711064 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
191744 53.46875 0.0 0.0 9.86 0.0031896 0.0018803 0.0384267 0.0098398 -0.0039699 0.0374408 0.7020138 1.3218619 46.3894274 0.0060312 0.6856758 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
191872 53.49219 0.0 0.0 9.01 0.0032246 0.0017616 0.0388987 0.0107277 -0.0032227 0.0371887 0.7034073 1.3255345 45.7771642 0.0059297 0.6970728 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00312} 
192000 53.5 0.0 0.0 10.33 0.0030609 0.0016749 0.0382986 0.0065916 -0.0044497 0.0312617 0.7016418 1.3231921 43.7899221 0.0059935 0.7140826 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00312} 
192128 53.50781 0.0 0.0 7.84 0.0032172 0.0019677 0.0375712 0.0063521 -0.0037694 0.0327266 0.7026488 1.3240229 45.1850198 0.0060358 0.6994771 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0031} 
192256 53.53125 0.0 0.0 7.36 0.0032042 0.0019329 0.0378464 0.0115401 -0.0025897 0.0348895 0.703892 1.3226579 45.7205061 0.0061066 0.7022707 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0031} 
192384 53.54688 0.0 0.0 7.34 0.0030715 0.0019051 0.0372887 0.0078025 -0.0039892 0.031025 0.6998785 1.3260418 43.3422254 0.005963 0.7287135 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0031} 
192512 53.57031 0.0 0.0 7.47 0.0030984 0.0018725 0.0387144 0.0119332 -0.0030134 0.0370499 0.7013894 1.3291632 44.3367007 0.0061806 0.7163637 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00312} 
192640 53.60938 0.0 0.0 7.7 0.003149 0.0018914 0.0393068 0.0131687 -0.0027025 0.0387887 0.7046359 1.3361693 42.9890566 0.0060868 0.7369835 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0031} 
192768 53.64844 0.0 0.0 8.97 0.0031711 0.0019775 0.0397451 0.0155981 -0.0029145 0.0391221 0.7024778 1.3325621 43.7281139 0.0064288 0.72807 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0031} 
192896 53.66406 0.0 0.0 9.16 0.0033349 0.0020462 0.0387683 0.0086471 -0.0030577 0.0351432 0.7010467 1.3362339 42.0442447 0.0064121 0.7353675 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00309} 
193024 53.67969 0.0 0.0 8.34 0.0033001 0.0020266 0.0377698 0.0089714 -0.0033055 0.036457 0.70134 1.333447 45.0107048 0.0064376 0.7241442 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0031} 
193152 53.72656 0.0 0.0 8.93 0.0033991 0.0022655 0.0401175 0.0162331 -0.0034413 0.0408427 0.7015409 1.3415427 42.629035 0.0063093 0.7307581 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
193280 53.75781 0.0 0.0 7.34 0.0032748 0.0020724 0.0387928 0.0116854 -0.002807 0.038424 0.7012548 1.3345161 43.4025342 0.0062781 0.7236631 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
193408 53.79688 0.0 0.0 8.03 0.0033381 0.0022185 0.0387086 0.012431 -0.0035982 0.0425337 0.7050226 1.3441003 41.7266282 0.0065375 0.7403097 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00318} 
193536 53.80469 0.0 0.0 6.62 0.0034536 0.0022929 0.0385645 0.0096654 -0.004552 0.0358772 0.7042789 1.3393105 43.4008567 0.0063515 0.7262837 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00317} 
193664 53.82812 0.0 0.0 6.87 0.0031638 0.0019264 0.0379202 0.0105269 -0.0031935 0.0332573 0.7061429 1.3421902 41.4481723 0.0062602 0.7365411 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
193792 53.875 0.0 0.0 10.47 0.0030536 0.0018732 0.0387937 0.0157146 -0.0019538 0.0415363 0.7098663 1.3405156 41.2043323 0.0060599 0.7433455 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00317} 
193920 53.89844 0.0 0.0 9.78 0.0033464 0.002172 0.0392176 0.013483 -0.004851 0.0370926 0.6987536 1.3454916 41.6245442 0.0063317 0.7374502 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
194048 53.91406 0.0 0.0 9.59 0.0032159 0.0018663 0.0387301 0.0090311 -0.0028725 0.0324703 0.7050152 1.3457646 42.4281516 0.0062428 0.7283238 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
194176 53.91406 0.0 0.0 7.46 0.003165 0.0018936 0.037825 0.0073618 -0.0041388 0.0303678 0.705807 1.3478635 41.5626804 0.0061928 0.7411411 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
194304 53.91406 0.0 0.0 7.55 0.0033134 0.0019637 0.0380224 0.007506 -0.0041984 0.0327694 0.6995859 1.3426885 43.1578182 0.0061974 0.722494 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
194432 53.92188 0.0 0.0 8.42 0.0031724 0.0019075 0.0377898 0.0078903 -0.0035576 0.0329419 0.6996297 1.3355994 43.6507356 0.0061588 0.7203724 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
194560 53.9375 0.0 0.0 7.61 0.003156 0.0018451 0.0384251 0.0077596 -0.0027575 0.0349868 0.7039909 1.3359641 43.9999721 0.0060163 0.7181539 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
194688 53.94531 0.0 0.0 7.87 0.0030918 0.0019026 0.0384435 0.0081461 -0.0047368 0.0362198 0.7041857 1.3308401 45.0037102 0.006153 0.711336 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
194816 53.94531 0.0 0.0 7.18 0.0032876 0.0018519 0.0381459 0.0068985 -0.0040298 0.0334501 0.7015618 1.3326761 45.344088 0.0059078 0.7085022 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
194944 53.96875 0.0 0.0 8.0 0.0030423 0.0017137 0.037625 0.008729 -0.0042879 0.0370314 0.7043779 1.3316724 42.6069666 0.0060514 0.7326113 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
195072 53.96875 0.0 0.0 7.25 0.0031342 0.0017253 0.0377176 0.006943 -0.0040978 0.0290689 0.7048549 1.3383315 44.5198748 0.0060093 0.7114167 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
195200 53.98438 0.0 0.0 7.88 0.0032103 0.0017835 0.0384758 0.0112156 -0.0031483 0.0357995 0.6995603 1.3376387 44.4142554 0.0060805 0.7170261 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
195328 54.0 0.0 0.0 6.5 0.0031212 0.0016406 0.0383318 0.0105373 -0.0030529 0.0335913 0.6991747 1.3318366 43.6913255 0.0060384 0.7188396 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
195456 54.02344 0.0 0.0 7.76 0.0032079 0.0019378 0.0382821 0.0098882 -0.0024578 0.0384853 0.7034462 1.3424571 44.6192427 0.006467 0.7186136 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
195584 54.02344 0.0 0.0 7.14 0.0033562 0.0017262 0.0385076 0.0067308 -0.0041531 0.0352078 0.7056052 1.3385335 44.4841441 0.0060346 0.7155759 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
195712 54.02344 0.0 0.0 8.25 0.0031464 0.0018383 0.0377984 0.0066458 -0.0048016 0.0297806 0.702224 1.3297268 43.4039361 0.0059233 0.7277196 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
195840 54.02344 0.0 0.0 8.52 0.003057 0.0017863 0.0375483 0.0064062 -0.005449 0.0304434 0.7035659 1.3349772 44.6417533 0.0060153 0.7202277 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
195968 54.03125 0.0 0.0 8.46 0.0031506 0.0017562 0.0384571 0.0071 -0.0029792 0.0337523 0.7056565 1.3332143 44.4766155 0.0059704 0.7223774 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
196096 54.03906 0.0 0.0 8.58 0.0029985 0.0016552 0.0382522 0.0092702 -0.0033448 0.0333774 0.7027017 1.3317212 44.7111446 0.0057869 0.7146885 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
196224 54.04688 0.0 0.0 8.0 0.0030081 0.0017019 0.0376602 0.0068479 -0.0034678 0.0350237 0.6988766 1.3307188 45.3035151 0.0059836 0.714517 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
196352 54.04688 0.0 0.0 8.76 0.0030673 0.0016437 0.0382079 0.0061403 -0.004558 0.0306438 0.6999709 1.3306814 44.1363744 0.0057842 0.7267738 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
196480 54.05469 0.0 0.0 7.64 0.0030533 0.0016811 0.0384991 0.0083241 -0.003783 0.0323243 0.7041688 1.3371716 45.7579664 0.0059367 0.7137178 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
196608 54.0625 0.0 0.0 7.76 0.0030042 0.0016322 0.0381466 0.0071608 -0.0028684 0.0363451 0.7042259 1.3317602 45.8016975 0.0058337 0.7173288 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
196736 54.07031 0.0 0.0 8.52 0.0030319 0.0016586 0.0381596 0.0076169 -0.0040235 0.0337954 0.7037964 1.3390564 46.5168589 0.0060018 0.7080676 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
196864 54.07031 0.0 0.0 9.09 0.0031257 0.0017598 0.0385715 0.006448 -0.0045355 0.0324558 0.702958 1.3341618 47.4458565 0.0056105 0.702089 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
196992 54.07031 0.0 0.0 7.95 0.0029454 0.0015222 0.0376852 0.005969 -0.0044666 0.0331872 0.699838 1.3300667 46.6071683 0.0055403 0.7109467 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
197120 54.08594 0.0 0.0 9.13 0.0028297 0.0014855 0.0388951 0.0093762 -0.0030774 0.035098 0.6986007 1.322561 46.9838975 0.0055071 0.707823 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
197248 54.08594 0.0 0.0 9.4 0.0028523 0.0015182 0.0375019 0.0063769 -0.0045262 0.0318632 0.7076305 1.3274655 47.6988185 0.0056242 0.7079074 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
197376 54.09375 0.0 0.0 6.79 0.0027967 0.001605 0.0373722 0.0068469 -0.0041896 0.035215 0.7040169 1.3154687 46.925093 0.0055579 0.7079405 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
197504 54.10156 0.0 0.0 8.9 0.0028937 0.0014587 0.0385961 0.0091986 -0.0032204 0.0345122 0.7062268 1.3339563 48.5718373 0.0056024 0.6987393 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
197632 54.10938 0.0 0.0 9.46 0.0028684 0.0014403 0.0389528 0.0086933 -0.0032914 0.0324203 0.7016969 1.3264024 47.2524527 0.0055034 0.7053884 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
197760 54.10938 0.0 0.0 7.75 0.0028568 0.0015575 0.0382715 0.0061947 -0.0044295 0.0321984 0.7037683 1.3260341 47.8138688 0.0056096 0.7032959 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
197888 54.13281 0.0 0.0 7.55 0.0029724 0.0015397 0.0395644 0.0121292 -0.0033286 0.0385341 0.7031766 1.3238385 47.6435985 0.005706 0.7070648 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
198016 54.13281 0.0 0.0 7.97 0.003194 0.0017033 0.038989 0.006549 -0.0039428 0.0323224 0.69947 1.3294565 48.2200877 0.0055077 0.7072189 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
198144 54.14062 0.0 0.0 6.99 0.002872 0.0015528 0.0389978 0.0089367 -0.0031637 0.0315325 0.7042394 1.324742 49.3015286 0.0054699 0.699726 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
198272 54.14844 0.0 0.0 7.06 0.0029559 0.0015204 0.0385216 0.0065447 -0.0036368 0.0332842 0.6966366 1.3355455 46.8804891 0.0056677 0.7190089 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
198400 54.14844 0.0 0.0 7.93 0.002947 0.0015347 0.0384086 0.0060173 -0.0040774 0.0323193 0.7017214 1.3289024 50.0898214 0.0055872 0.6917345 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
198528 54.15625 0.0 0.0 8.38 0.0029699 0.0015536 0.0387822 0.0063325 -0.0046688 0.0349273 0.7007181 1.326837 49.7357313 0.0054833 0.6900476 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00317} 
198656 54.15625 0.0 0.0 6.53 0.0028326 0.0014571 0.0394413 0.0059336 -0.0039243 0.0299497 0.7022797 1.3295776 48.7405144 0.0055374 0.7004089 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00317} 
198784 54.16406 0.0 0.0 6.53 0.0028949 0.0014802 0.0386567 0.0065137 -0.0033699 0.0311065 0.7007658 1.3310297 47.3796951 0.0054225 0.7089727 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
198912 54.17188 0.0 0.0 7.74 0.0028109 0.0013727 0.0387622 0.0075712 -0.0039864 0.0338144 0.7030892 1.3281285 48.972439 0.0056885 0.692391 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00317} 
199040 54.1875 0.0 0.0 7.1 0.0030685 0.0015142 0.0394294 0.0090289 -0.0027862 0.0366028 0.698678 1.3258336 48.4053349 0.0057226 0.700061 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00317} 
199168 54.19531 0.0 0.0 8.73 0.0030421 0.0015185 0.0391671 0.0068763 -0.0038085 0.0324465 0.7020712 1.3274161 46.8542528 0.0057382 0.7035796 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00318} 
199296 54.19531 0.0 0.0 8.0 0.0031022 0.0016388 0.0396821 0.0062145 -0.0053769 0.0315948 0.6969314 1.3307154 49.7854589 0.0056534 0.686446 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00318} 
199424 54.21875 0.0 0.0 8.41 0.0028154 0.0013575 0.0385299 0.0102481 -0.0037234 0.0363395 0.7038802 1.3281858 48.065072 0.0055572 0.7060616 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00318} 
199552 54.22656 0.0 0.0 7.5 0.0029098 0.0015914 0.0383343 0.0091493 -0.0036831 0.0315698 0.6965298 1.3257903 47.1715352 0.0055601 0.7092744 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0032} 
199680 54.25 0.0 0.0 8.66 0.0028208 0.0014939 0.039025 0.0114705 -0.0028628 0.0371266 0.7057391 1.3335282 47.2233908 0.0056764 0.7105506 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00319} 
199808 54.26562 0.0 0.0 8.36 0.0029943 0.0016175 0.0387967 0.0096464 -0.0030588 0.0348935 0.6983648 1.3262041 46.8102122 0.0056624 0.7141434 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00318} 
199936 54.28906 0.0 0.0 7.91 0.0028561 0.0014555 0.0391132 0.010718 -0.0022341 0.0390715 0.6961462 1.3261527 46.9178109 0.0055361 0.7140717 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
200064 54.30469 0.0 0.0 8.77 0.0028912 0.0015393 0.0396672 0.0085694 -0.003441 0.0379345 0.6997982 1.3389845 45.5412259 0.0057491 0.7263989 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00316} 
200192 54.3125 0.0 0.0 7.59 0.0029188 0.0014734 0.0394186 0.0071247 -0.0040595 0.0351883 0.700485 1.3367264 44.8885874 0.0056215 0.7269505 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00314} 
200320 54.32031 0.0 0.0 7.12 0.002867 0.001526 0.0391706 0.0069369 -0.0042777 0.0343817 0.6986472 1.3387004 46.1050107 0.0055464 0.7206267 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00315} 
200448 54.32812 0.0 0.0 8.24 0.002902 0.0015042 0.0391825 0.0064466 -0.0043875 0.0334399 0.6975759 1.3279181 45.8062515 0.0053916 0.7219058 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00313} 
200576 54.33594 0.0 0.0 8.49 0.0029214 0.001651 0.0394079 0.0062133 -0.0053555 0.0350025 0.7007262 1.3463364 45.1051572 0.0057778 0.7299556 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00312} 
