0 0.0 0.0 0.0 0.38 0.0176548 0.0 7.65e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
12800 46.46094 0.0 0.0 11.52 0.0048615 0.0038022 0.0025695 0.0013195 -0.0037181 0.0025597 1.2238663 1.2741345 10.9191108 0.0089763 0.8571025 {} {'explored_rooms_count': 77, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00189} 
12928 46.8125 0.0 0.0 10.15 0.0046743 0.0032265 0.0026788 0.0013997 -0.0037335 0.0027875 1.2154469 1.2822585 10.6280597 0.0090817 0.8809895 {} {'explored_rooms_count': 77, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00178} 
13056 47.02344 0.0 0.0 12.16 0.0045594 0.0029351 0.0025812 0.0012322 -0.0039548 0.002385 1.2178871 1.2950685 10.5977205 0.008803 0.8741783 {} {'explored_rooms_count': 77, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00175} 
13184 47.32031 0.0 0.0 10.98 0.0049334 0.003927 0.0025737 0.001384 -0.0037545 0.0027998 1.2095928 1.2885018 11.0212036 0.0088966 0.8633668 {} {'explored_rooms_count': 77, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00178} 
13312 47.53125 0.0 0.0 12.31 0.0050932 0.0061404 0.0024764 0.0013183 -0.0041934 0.0028429 1.2045457 1.2838002 11.7167842 0.0090676 0.8584106 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00178} 
13440 47.78906 0.0 0.0 11.18 0.0046138 0.0036465 0.0025857 0.0014754 -0.0033999 0.0032039 1.2004817 1.2703567 12.7933721 0.0088785 0.8541262 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00184} 
13568 47.96875 0.0 0.0 12.12 0.0044776 0.0034389 0.0025474 0.0013294 -0.0030249 0.0023804 1.1951328 1.2696576 12.8266046 0.0087375 0.8533425 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00188} 
13696 48.10156 0.0 0.0 11.01 0.0051635 0.0038435 0.0024344 0.0012696 -0.0034434 0.0022254 1.1963022 1.2651374 13.2655804 0.0090196 0.8511023 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00198} 
13824 48.3125 0.0 0.0 9.42 0.004626 0.003755 0.0024852 0.0014021 -0.0038688 0.0025329 1.1886695 1.2694547 13.6891227 0.0088071 0.8392275 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00208} 
13952 48.50781 0.0 0.0 10.57 0.0043786 0.0022969 0.0024193 0.0013515 -0.0038789 0.0020505 1.1854307 1.2767046 13.7108905 0.0084097 0.8400076 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00196} 
14080 48.74219 0.0 0.0 10.96 0.0043507 0.0020028 0.0023946 0.0014301 -0.0036552 0.0023795 1.1824633 1.2959888 13.2410832 0.0079655 0.8565737 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00204} 
14208 48.95312 0.0 0.0 12.34 0.0040198 0.0018914 0.0023639 0.0015057 -0.0038361 0.0020007 1.1840798 1.2877623 12.4399481 0.0075572 0.8673014 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00192} 
14336 49.10156 0.0 0.0 10.46 0.0043348 0.0027888 0.0022766 0.0014239 -0.0037975 0.0019604 1.1844798 1.2963169 12.9741415 0.0078863 0.8541872 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00191} 
14464 49.3125 0.0 0.0 10.96 0.0043574 0.0026326 0.0023196 0.0015596 -0.0035836 0.0020183 1.1757673 1.2959399 14.7892782 0.0081398 0.8389126 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00195} 
14592 49.47656 0.0 0.0 11.76 0.0041693 0.0020391 0.0022726 0.0014888 -0.0033605 0.0018613 1.1674062 1.2910827 14.3960362 0.0077352 0.844782 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00218} 
14720 49.70312 0.0 0.0 7.85 0.003791 0.001758 0.0023768 0.0015716 -0.00383 0.0020426 1.1655626 1.2911651 13.6799709 0.0070563 0.8544411 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00235} 
14848 49.97656 0.0 0.0 9.3 0.0036515 0.0018258 0.0024929 0.0016303 -0.0049812 0.0021698 1.1631166 1.2861681 11.8582849 0.0069008 0.8778194 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00255} 
14976 50.22656 0.0 0.0 9.57 0.0034032 0.0017537 0.0025843 0.001695 -0.0043847 0.0017385 1.1671759 1.2888109 11.3723939 0.0064827 0.8686097 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00251} 
15104 50.42969 0.0 0.0 10.34 0.0034398 0.0020045 0.0025799 0.0016389 -0.0035804 0.0015536 1.1633419 1.2737956 11.1433095 0.0066454 0.8715285 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00245} 
15232 50.58594 0.0 0.0 9.8 0.003668 0.0019641 0.0024037 0.0014832 -0.0038182 0.0014606 1.1570194 1.2677948 11.7372904 0.0071766 0.8645556 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00247} 
15360 50.78906 0.0 0.0 11.24 0.0040568 0.0020655 0.0023508 0.0016224 -0.0047732 0.0016172 1.157606 1.2656354 12.2770908 0.0071742 0.8509022 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00256} 
15488 50.95312 0.0 0.0 11.39 0.0038789 0.0029282 0.002288 0.0015622 -0.0046028 0.001616 1.1565779 1.2614414 12.2161237 0.007317 0.8660212 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00265} 
15616 51.20312 0.0 0.0 9.97 0.0042136 0.0044609 0.0024475 0.0016425 -0.0043942 0.0020716 1.1507882 1.2591461 12.0480599 0.0078569 0.8687004 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0026} 
15744 51.42188 0.0 0.0 11.87 0.0040831 0.0026062 0.0025058 0.0015312 -0.0046737 0.0019372 1.1504437 1.2497002 11.8402997 0.0075625 0.8718366 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00263} 
15872 51.60156 0.0 0.0 9.64 0.0039902 0.0021387 0.0024398 0.0014252 -0.0045265 0.0016056 1.1478501 1.2588713 12.0982424 0.0075203 0.8697684 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0025} 
16000 51.72656 0.0 0.0 9.02 0.0042432 0.0029282 0.0023529 0.0012651 -0.0042352 0.0015407 1.145939 1.2537354 13.0606643 0.0075913 0.8653921 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00249} 
16128 51.875 0.0 0.0 13.5 0.0042028 0.0023552 0.0023404 0.0012899 -0.0034654 0.0013873 1.140043 1.2555379 14.9722162 0.0079667 0.8325065 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00255} 
16256 52.08594 0.0 0.0 10.42 0.0050896 0.0052049 0.0024918 0.0013968 -0.0054757 0.0022142 1.140914 1.253098 14.2761849 0.0088775 0.8527346 {} {'explored_rooms_count': 78, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00267} 
16384 52.26562 0.0 0.0 9.73 0.0055878 0.0068694 0.0025091 0.0012838 -0.0037744 0.0025985 1.1388874 1.2542012 14.9612141 0.0092955 0.8455161 {} {'explored_rooms_count': 80, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00269} 
16512 52.52344 0.0 0.0 10.3 0.0053256 0.0050421 0.0025529 0.0014643 -0.0036059 0.0032824 1.145048 1.2603421 14.0749164 0.0095062 0.8542536 {} {'explored_rooms_count': 80, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00266} 
16640 52.82812 0.0 0.0 10.91 0.0057216 0.0070861 0.0026752 0.00159 -0.0038334 0.0036224 1.139963 1.268619 11.751232 0.0091454 0.8824767 {} {'explored_rooms_count': 81, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00253} 
16768 53.09375 0.0 0.0 12.3 0.0052538 0.0070087 0.0027576 0.0016091 -0.0039539 0.0038955 1.1377625 1.2784888 10.2477142 0.0088731 0.889046 {} {'explored_rooms_count': 83, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00258} 
16896 53.30469 0.0 0.0 8.56 0.0050129 0.0052499 0.0026123 0.0014568 -0.0044978 0.0034874 1.1369312 1.2721435 9.4087019 0.0087795 0.897179 {} {'explored_rooms_count': 83, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00234} 
17024 53.625 0.0 0.0 9.88 0.0048077 0.0045145 0.0027629 0.0016387 -0.0036786 0.004735 1.1384966 1.2730827 8.901759 0.0085712 0.9001054 {} {'explored_rooms_count': 83, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00209} 
17152 54.02344 0.0 0.0 10.51 0.0050984 0.0053358 0.002928 0.0018315 -0.0046815 0.005135 1.1332082 1.2653808 8.2199051 0.0085001 0.9108703 {} {'explored_rooms_count': 84, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.0021} 
17280 54.25781 0.0 0.0 9.96 0.0051438 0.0062383 0.002811 0.0014942 -0.0037717 0.0035963 1.1244301 1.2659235 7.4475169 0.0085262 0.9074756 {} {'explored_rooms_count': 84, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00208} 
17408 54.55469 0.0 0.0 10.02 0.0053594 0.0049234 0.0027803 0.0016687 -0.0043068 0.004245 1.1249397 1.2677364 7.4018625 0.0084961 0.9169465 {} {'explored_rooms_count': 84, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00197} 
17536 54.84375 0.0 0.0 12.02 0.0053559 0.0053113 0.0027164 0.0016311 -0.004773 0.0039081 1.1242502 1.2657332 7.6613326 0.0085451 0.9189661 {} {'explored_rooms_count': 84, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00192} 
17664 55.17188 0.0 0.0 13.17 0.0050928 0.0058535 0.0027542 0.0017549 -0.0041256 0.0035589 1.1184313 1.2608267 7.8358425 0.0084145 0.9175609 {} {'explored_rooms_count': 86, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00176} 
17792 55.49219 0.0 0.0 10.56 0.0049587 0.0051293 0.0028303 0.0017508 -0.0048401 0.0039221 1.10954 1.2562487 8.0878725 0.0085984 0.9164654 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00182} 
17920 55.75 0.0 0.0 11.74 0.0045337 0.0043765 0.0027888 0.0014787 -0.0046039 0.0034944 1.1047816 1.2534018 7.4697842 0.0081712 0.9212696 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00205} 
18048 55.90625 0.0 0.0 11.01 0.0042861 0.0032995 0.0026185 0.0012946 -0.0047184 0.0025186 1.106441 1.2556207 7.961195 0.0078906 0.9131734 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0021} 
18176 56.07031 0.0 0.0 9.74 0.0045633 0.0032347 0.0025271 0.0013625 -0.0036518 0.0023239 1.1011066 1.2537613 8.4037998 0.0082262 0.9008575 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00208} 
18304 56.32812 0.0 0.0 11.1 0.0045124 0.0034341 0.0026432 0.0016129 -0.0037006 0.0026817 1.0945538 1.2468615 9.1378763 0.0083951 0.894374 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00211} 
18432 56.51562 0.0 0.0 10.37 0.0046183 0.0038332 0.0025455 0.0015515 -0.0045712 0.0028992 1.0954825 1.2513396 9.0412705 0.0083293 0.9033739 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00226} 
18560 56.8125 0.0 0.0 11.63 0.0048419 0.0057851 0.002743 0.0016665 -0.0042573 0.003608 1.0969009 1.2526917 8.351181 0.0081612 0.9184929 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00222} 
18688 57.0 0.0 0.0 9.23 0.0043023 0.0033975 0.0026549 0.0015958 -0.0052275 0.0026091 1.097594 1.2507393 8.0634791 0.0076239 0.9189107 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00223} 
18816 57.17188 0.0 0.0 10.22 0.0040423 0.0026359 0.0026446 0.0014971 -0.0035455 0.0023508 1.0905277 1.2509213 8.1682659 0.0075086 0.9131404 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00245} 
18944 57.35156 0.0 0.0 11.18 0.0038947 0.0023904 0.002645 0.0015565 -0.0031499 0.0020563 1.0870208 1.2472672 8.8709939 0.0072615 0.8925712 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00255} 
19072 57.51562 0.0 0.0 13.07 0.0038732 0.0024499 0.0026702 0.0014984 -0.0030402 0.001815 1.0834882 1.2443599 9.5118796 0.0073355 0.8786109 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00252} 
19200 57.71094 0.0 0.0 9.98 0.0041751 0.0026788 0.0027778 0.0015412 -0.0022247 0.0019866 1.077786 1.2406298 9.6904922 0.0077064 0.8885167 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00243} 
19328 57.96094 0.0 0.0 9.15 0.0041938 0.0031505 0.0029605 0.0018478 -0.0042823 0.0026642 1.0744761 1.2404571 9.5783778 0.0079577 0.8888337 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00234} 
19456 58.17188 0.0 0.0 9.32 0.0038516 0.0024717 0.002935 0.0017735 -0.0032069 0.0019743 1.0758008 1.2499091 9.7291256 0.0073644 0.8883062 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00223} 
19584 58.29688 0.0 0.0 9.81 0.0037386 0.0021817 0.0028032 0.0014678 -0.0029173 0.0014224 1.0786532 1.254564 11.0894106 0.0073675 0.8646199 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00218} 
19712 58.42188 0.0 0.0 9.75 0.0039829 0.0023888 0.0027412 0.0014713 -0.0041812 0.0014975 1.0729672 1.2501655 11.7200164 0.0078703 0.8552919 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00216} 
19840 58.58594 0.0 0.0 9.99 0.0041592 0.0024039 0.002825 0.0016001 -0.0044571 0.0017581 1.0722566 1.2475408 12.5224238 0.0086367 0.8401642 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00225} 
19968 58.75781 0.0 0.0 11.61 0.0046771 0.0025541 0.0028486 0.0015356 -0.0036447 0.0016443 1.0635958 1.2427391 12.8618172 0.0088479 0.8368751 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00217} 
20096 58.92969 0.0 0.0 10.31 0.0045933 0.0024902 0.0028893 0.0015712 -0.0035966 0.0016281 1.0619684 1.2474129 12.0750775 0.0083988 0.848691 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.0022} 
20224 59.07812 0.0 0.0 8.69 0.0043567 0.0023844 0.0029021 0.0015195 -0.0035586 0.0016427 1.0604666 1.2460502 12.1514867 0.0087426 0.8515919 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00211} 
20352 59.32031 0.0 0.0 10.22 0.0049513 0.0033662 0.0029811 0.0017683 -0.003295 0.0023036 1.0563387 1.240429 11.7730863 0.0088132 0.864352 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.002} 
20480 59.57031 0.0 0.0 10.07 0.0044457 0.0028144 0.0030588 0.0017869 -0.0036933 0.0022301 1.0522932 1.2468251 10.652972 0.0081394 0.8779789 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00196} 
20608 59.79688 0.0 0.0 9.92 0.0041995 0.0025363 0.002933 0.0017517 -0.0034844 0.0019537 1.0554607 1.2436088 10.5585926 0.007839 0.8696425 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00193} 
20736 59.99219 0.0 0.0 10.94 0.004156 0.002822 0.0029558 0.0017833 -0.0033796 0.0017367 1.0517985 1.2467417 11.474999 0.0077042 0.8613311 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00189} 
20864 60.15625 0.0 0.0 10.72 0.003889 0.0020531 0.0028852 0.0016421 -0.0032757 0.0016603 1.0497554 1.2472692 11.8447114 0.0075095 0.8644009 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00181} 
20992 60.32812 0.0 0.0 10.18 0.0040935 0.0023417 0.0028345 0.0016589 -0.0038725 0.0016513 1.0471931 1.2490821 12.63584 0.0077435 0.8548806 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00185} 
21120 60.53125 0.0 0.0 10.21 0.0041453 0.0034305 0.0029465 0.0017734 -0.003585 0.0017269 1.0478824 1.2445799 12.9853401 0.0077141 0.8480393 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00181} 
21248 60.71875 0.0 0.0 9.26 0.0039784 0.0024637 0.0029352 0.0017203 -0.0039356 0.0017747 1.0471219 1.2422809 13.028295 0.0077182 0.8587121 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00188} 
21376 60.88281 0.0 0.0 9.34 0.0040356 0.002554 0.0028734 0.0014996 -0.0035972 0.0016542 1.0436262 1.2439381 12.2816303 0.0076492 0.8629875 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00188} 
21504 61.15625 0.0 0.0 10.78 0.004081 0.0025563 0.0030327 0.0017972 -0.0035844 0.0020907 1.0332229 1.2353959 12.3367802 0.0076736 0.8581491 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00182} 
21632 61.27344 0.0 0.0 10.65 0.004081 0.0024622 0.0028227 0.001525 -0.0042511 0.0016118 1.0314186 1.2340073 11.4932387 0.0077565 0.8708497 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00189} 
21760 61.42969 0.0 0.0 10.3 0.0044173 0.0027602 0.0027791 0.0016143 -0.0043834 0.001817 1.0313022 1.2288079 10.9582284 0.0082524 0.8755004 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00197} 
21888 61.66406 0.0 0.0 9.63 0.004369 0.0034732 0.0030632 0.0019174 -0.0048768 0.0022505 1.0275645 1.2363202 10.6155036 0.0080949 0.8818507 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00203} 
22016 61.90625 0.0 0.0 10.5 0.0043706 0.0032083 0.002976 0.0019696 -0.0047951 0.0024453 1.0254929 1.2304214 9.7905639 0.0078984 0.8980001 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.002} 
22144 62.17188 0.0 0.0 10.08 0.0041611 0.0029435 0.0029448 0.0018129 -0.0033841 0.0021991 1.0282165 1.2328864 9.33817 0.0077161 0.9055539 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00193} 
22272 62.38281 0.0 0.0 9.97 0.0042083 0.0028609 0.0028294 0.0018037 -0.0054747 0.0021558 1.0242131 1.2389452 9.3549104 0.0077841 0.8960436 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.002} 
22400 62.58594 0.0 0.0 10.27 0.0040632 0.0030699 0.0028841 0.0018193 -0.004768 0.0022838 1.0199785 1.2373225 9.0322278 0.0078001 0.902351 {} {'explored_rooms_count': 88, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00218} 
22528 62.72656 0.0 0.0 9.63 0.0043436 0.0044806 0.0026985 0.0015842 -0.0052281 0.0019199 1.0166815 1.233061 9.3357775 0.008065 0.8921644 {} {'explored_rooms_count': 89, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00218} 
22656 62.94531 0.0 0.0 9.51 0.0041007 0.0030924 0.0029064 0.0016792 -0.0045067 0.0022042 1.0167899 1.2252439 9.2912711 0.0075785 0.9029828 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00226} 
22784 63.125 0.0 0.0 8.71 0.0041732 0.0029511 0.0028417 0.0017331 -0.0037744 0.0017669 1.0127 1.2201381 9.3385466 0.0075969 0.8953633 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00227} 
22912 63.32031 0.0 0.0 9.79 0.0040274 0.0025531 0.002878 0.001782 -0.0035745 0.0018905 1.007696 1.2238534 9.4711344 0.0076518 0.8950317 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00235} 
23040 63.46875 0.0 0.0 11.66 0.0039558 0.0025743 0.0028225 0.0016036 -0.0039847 0.0015944 1.0079359 1.2229128 9.9678385 0.0075345 0.8885063 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00227} 
23168 63.64062 0.0 0.0 10.03 0.0041309 0.0034165 0.0028739 0.0015327 -0.0031015 0.0017381 1.0093708 1.2280005 10.4877397 0.0074116 0.8842879 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00225} 
23296 63.82812 0.0 0.0 8.61 0.0040299 0.0031713 0.0029365 0.0016238 -0.0040906 0.0017978 1.0096439 1.2263879 10.3999479 0.0075764 0.8889929 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00217} 
23424 63.97656 0.0 0.0 10.71 0.0037998 0.0026411 0.0028989 0.0015243 -0.0041207 0.0016856 1.0098041 1.2432206 10.0854503 0.007041 0.8932247 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00215} 
23552 64.07812 0.0 0.0 10.18 0.0037796 0.0026767 0.0027275 0.0012922 -0.0045061 0.0013281 1.012891 1.2439179 10.6101953 0.0071809 0.8834885 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00216} 
23680 64.15625 0.0 0.0 10.54 0.0037859 0.0022426 0.0025546 0.0013472 -0.003334 0.0011701 1.0109968 1.2441302 12.1856914 0.0074146 0.8615726 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00212} 
23808 64.23438 0.0 0.0 13.1 0.0039939 0.0020954 0.0025357 0.0013537 -0.0037009 0.0012975 1.0065443 1.2339823 14.028797 0.0077149 0.8411691 {} {'explored_rooms_count': 90, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00213} 
