0 0.0 0.0 0.0 0.36 0.0216752 0.0 0.0010897 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
795392 110.0 0.0 0.0 1.15 0.0082591 0.0048895 0.0169232 0.0141802 -0.0077329 0.015823 0.667822 1.180469 0.3208053 0.0156028 0.8539245 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.0061} 
795520 110.01562 0.0 0.0 1.16 0.008114 0.0045051 0.0173346 0.0148184 -0.0056686 0.0164593 0.6667461 1.1793852 0.3158046 0.0155614 0.8568294 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00611} 
795648 110.03906 0.0 0.0 1.18 0.0077902 0.0042752 0.0165328 0.0143778 -0.00504 0.0164616 0.6693672 1.1848482 0.3048848 0.0150439 0.8624383 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00612} 
795776 110.05469 0.0 0.0 1.19 0.0076623 0.0041249 0.0165301 0.0137625 -0.0067921 0.0163114 0.6667927 1.1809529 0.3019144 0.0152087 0.8637631 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00612} 
795904 110.07812 0.0 0.0 1.21 0.0081481 0.0044686 0.0169329 0.0142798 -0.0047967 0.0175511 0.6692713 1.183174 0.30858 0.0155399 0.8607476 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00603} 
796032 110.08594 0.0 0.0 1.2 0.0086727 0.0054238 0.0170059 0.0142873 -0.0071035 0.0171245 0.6683712 1.174381 0.3115259 0.0163126 0.8589655 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00602} 
796160 110.08594 0.0 0.0 1.2 0.0085004 0.0049733 0.0162232 0.0133844 -0.0092074 0.0161891 0.6671702 1.1719832 0.3128077 0.016363 0.8590487 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00602} 
796288 110.11719 0.0 0.0 1.21 0.0084431 0.0049903 0.0167103 0.0141409 -0.0060772 0.0173201 0.6685466 1.1680281 0.3114919 0.0162749 0.8585613 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.006} 
796416 110.13281 0.0 0.0 1.21 0.0082565 0.0046993 0.0162816 0.0139599 -0.0066644 0.0158924 0.6735089 1.1649727 0.312756 0.0163771 0.858613 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00604} 
796544 110.14062 0.0 0.0 1.18 0.009225 0.0058904 0.0162498 0.0137871 -0.0074026 0.0165612 0.6728968 1.1646725 0.3075729 0.0171942 0.8608837 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00605} 
796672 110.14062 0.0 0.0 1.24 0.0097284 0.0062448 0.0164941 0.0140759 -0.0085046 0.0160716 0.673468 1.163118 0.3312065 0.0179036 0.8487925 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00605} 
796800 110.16406 0.0 0.0 1.2 0.0092103 0.0057128 0.0158214 0.0142928 -0.0059708 0.0164473 0.6764448 1.1596766 0.3499829 0.0179778 0.8377715 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00608} 
796928 110.1875 0.0 0.0 1.21 0.0089288 0.0051045 0.0161291 0.0141515 -0.0057481 0.0168521 0.6720068 1.1625566 0.3415169 0.0170064 0.8412721 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00604} 
797056 110.20312 0.0 0.0 1.18 0.0097035 0.0061999 0.0162284 0.014695 -0.0043119 0.0172662 0.6719375 1.16241 0.3446124 0.0176243 0.839345 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00597} 
797184 110.22656 0.0 0.0 1.21 0.0101358 0.0066652 0.0155342 0.0141157 -0.0063044 0.0166409 0.6749531 1.1549784 0.3484112 0.0188038 0.8371752 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00597} 
797312 110.26562 0.0 0.0 1.16 0.0095624 0.005785 0.0151917 0.0140974 -0.0058725 0.018828 0.6742903 1.1573706 0.3460972 0.0183285 0.8381923 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.0059} 
797440 110.27344 0.0 0.0 1.19 0.0096661 0.0061765 0.015141 0.0141748 -0.0077538 0.0151795 0.6797987 1.1656337 0.3504844 0.0181479 0.8367612 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00591} 
797568 110.30469 0.0 0.0 1.21 0.0098848 0.0060371 0.0149088 0.0144847 -0.0077648 0.0163266 0.6816649 1.1650537 0.3463384 0.0191571 0.8387442 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00593} 
797696 110.35938 0.0 0.0 1.23 0.0097767 0.0060152 0.015005 0.0150934 -0.007164 0.0196727 0.6831283 1.1629586 0.3341666 0.0185942 0.8436716 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00599} 
797824 110.40625 0.0 0.0 1.25 0.009438 0.0056178 0.0153265 0.0148611 -0.0080111 0.0170472 0.6769402 1.171736 0.3061952 0.0180509 0.8582531 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00598} 
797952 110.46094 0.0 0.0 1.23 0.0100175 0.0060821 0.0146856 0.0143699 -0.0087611 0.0169964 0.6796822 1.1541706 0.2901754 0.0193463 0.8687605 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00599} 
798080 110.50781 0.0 0.0 1.23 0.0104297 0.0060193 0.014913 0.0146946 -0.0072456 0.0188237 0.6827982 1.1494377 0.2880443 0.0195242 0.8700367 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.0059} 
798208 110.53906 0.0 0.0 1.21 0.0108423 0.0063815 0.0149069 0.0147443 -0.0077412 0.0191497 0.6845145 1.1486753 0.3069485 0.0202387 0.858045 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00591} 
798336 110.57812 0.0 0.0 1.25 0.0103817 0.0059749 0.0138061 0.0135383 -0.0071485 0.017239 0.6817127 1.147545 0.3021958 0.0200422 0.8616102 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00596} 
798464 110.64062 0.0 0.0 1.26 0.0107334 0.0066335 0.0140995 0.0154555 -0.0078985 0.0190214 0.68252 1.1516177 0.2961298 0.0206113 0.8638542 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00594} 
798592 110.66406 0.0 0.0 1.27 0.011199 0.0074029 0.0148294 0.0148319 -0.0100319 0.0187655 0.6864209 1.152068 0.296511 0.0206415 0.8603752 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00595} 
798720 110.6875 0.0 0.0 1.3 0.0111449 0.0068694 0.0138269 0.013674 -0.0099744 0.0168189 0.6803799 1.14694 0.2828634 0.0213576 0.8677643 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00594} 
798848 110.72656 0.0 0.0 1.33 0.0125174 0.0084897 0.0146556 0.0153127 -0.0084498 0.0181903 0.6883048 1.1482704 0.2915566 0.0223573 0.8634322 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00591} 
798976 110.72656 0.0 0.0 1.27 0.0114862 0.0070937 0.0137668 0.0133477 -0.0120854 0.0146978 0.6867281 1.1530723 0.2980588 0.0217031 0.8620218 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00591} 
799104 110.76562 0.0 0.0 1.31 0.0120288 0.00714 0.0136523 0.0137864 -0.0084211 0.0184196 0.6871922 1.1516413 0.2943807 0.0228222 0.8651733 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00594} 
799232 110.78906 0.0 0.0 1.27 0.0121981 0.0071977 0.0131633 0.0138159 -0.0089825 0.0159813 0.6875607 1.1583062 0.3389442 0.0234702 0.8395608 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00589} 
799360 110.83594 0.0 0.0 1.33 0.011864 0.0072011 0.0137121 0.0151144 -0.0095565 0.0178044 0.6904937 1.1589221 0.3520736 0.0226484 0.829458 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00597} 
799488 110.83594 0.0 0.0 1.29 0.0112195 0.0064289 0.0138099 0.0139557 -0.0140077 0.0155392 0.6894081 1.1693297 0.3479494 0.0220914 0.8348705 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00597} 
799616 110.85156 0.0 0.0 1.27 0.0107444 0.0064054 0.0139894 0.014222 -0.0112978 0.016012 0.6912651 1.1878056 0.349154 0.021471 0.8331465 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00599} 
799744 110.875 0.0 0.0 1.26 0.0111175 0.0068295 0.0147995 0.0150756 -0.0105391 0.0161964 0.6926254 1.1859787 0.3409458 0.0214573 0.8367888 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00599} 
799872 110.89062 0.0 0.0 1.28 0.0114619 0.0074058 0.0151884 0.0148893 -0.00958 0.0177037 0.6884792 1.1852527 0.3311236 0.0218032 0.8438028 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00601} 
800000 110.89844 0.0 0.0 1.26 0.0115024 0.0078143 0.0152719 0.0146729 -0.011501 0.0157875 0.6911426 1.1874025 0.3290963 0.0216591 0.8429155 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00602} 
800128 110.89844 0.0 0.0 1.27 0.0112809 0.0073341 0.0155606 0.0149427 -0.0123276 0.0166561 0.6900898 1.1957784 0.3416563 0.0214657 0.8383265 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00602} 
800256 110.91406 0.0 0.0 1.24 0.0108031 0.0070661 0.0151939 0.0149051 -0.0089296 0.0179083 0.6883851 1.199311 0.3412539 0.020937 0.8379556 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00605} 
800384 110.9375 0.0 0.0 1.25 0.0101306 0.006567 0.0154569 0.0153541 -0.00801 0.0190691 0.6877023 1.2028031 0.3429437 0.0201044 0.8391423 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00612} 
800512 110.95312 0.0 0.0 1.24 0.0105148 0.0067679 0.0164535 0.015723 -0.009739 0.0188118 0.6835946 1.1959325 0.3381871 0.0195726 0.8416713 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00619} 
800640 110.96094 0.0 0.0 1.21 0.0104871 0.0064641 0.0157612 0.0149652 -0.01077 0.0177988 0.6801144 1.1820824 0.3347733 0.0197776 0.8427022 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00611} 
800768 110.96094 0.0 0.0 1.26 0.0103378 0.0061781 0.0152641 0.0142713 -0.0124345 0.01814 0.6796232 1.1805066 0.3294482 0.0201236 0.8476212 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00611} 
800896 110.97656 0.0 0.0 1.22 0.0103942 0.0060899 0.015418 0.0146421 -0.0093347 0.0187357 0.6803496 1.1806163 0.3229288 0.0202074 0.8507328 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00613} 
801024 110.98438 0.0 0.0 1.25 0.0101883 0.0059256 0.0149712 0.0139378 -0.0113226 0.0168386 0.6768842 1.1800922 0.3212802 0.0197967 0.8518683 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00616} 
801152 111.01562 0.0 0.0 1.19 0.0106772 0.0059989 0.0162387 0.0156416 -0.0084138 0.0177592 0.6742011 1.1699283 0.3193333 0.0192799 0.8529368 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00615} 
801280 111.01562 0.0 0.0 1.23 0.009729 0.005621 0.0152952 0.0141126 -0.0112782 0.0166265 0.6774715 1.178482 0.3206203 0.0186927 0.8521852 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00615} 
801408 111.03906 0.0 0.0 1.22 0.0096396 0.0054748 0.0155422 0.0148922 -0.008694 0.0170522 0.6783065 1.1816472 0.3265937 0.0187855 0.8495259 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00617} 
801536 111.0625 0.0 0.0 1.15 0.0096433 0.0054571 0.0153923 0.0144802 -0.0068241 0.0181592 0.6738326 1.1797759 0.329031 0.018557 0.8489972 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00613} 
801664 111.07031 0.0 0.0 1.13 0.0096897 0.0055955 0.0152189 0.0144609 -0.0086094 0.0162424 0.6818582 1.174926 0.3322162 0.0184443 0.847808 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00616} 
801792 111.08594 0.0 0.0 1.23 0.0103406 0.00589 0.0156698 0.0146389 -0.0098491 0.0183719 0.676409 1.1653473 0.3370675 0.019127 0.8445198 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00619} 
801920 111.09375 0.0 0.0 1.21 0.0111176 0.0086201 0.0157288 0.0145224 -0.009195 0.0174089 0.6734122 1.1686377 0.3442424 0.0193662 0.8400118 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00618} 
802048 111.11719 0.0 0.0 1.17 0.0105344 0.0071123 0.0152288 0.0147602 -0.0096826 0.0181314 0.6765305 1.1661401 0.3495398 0.0191649 0.8368971 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00625} 
802176 111.13281 0.0 0.0 1.13 0.0095136 0.0059368 0.0147372 0.0135395 -0.0089369 0.0175145 0.6729568 1.1687783 0.3283688 0.0183836 0.8478299 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.0063} 
802304 111.14844 0.0 0.0 1.14 0.009523 0.0061222 0.0151871 0.0141283 -0.0092457 0.0177213 0.6735879 1.1680243 0.331393 0.0183469 0.8465741 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00632} 
802432 111.14844 0.0 0.0 1.14 0.0098866 0.0060834 0.0151217 0.0135313 -0.0112309 0.0159265 0.669354 1.161966 0.3311443 0.0184515 0.8476767 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00632} 
802560 111.15625 0.0 0.0 1.14 0.0097046 0.005982 0.0150042 0.0134924 -0.0105442 0.0155125 0.6737184 1.1543246 0.3192126 0.0189287 0.855033 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00633} 
802688 111.16406 0.0 0.0 1.15 0.0096413 0.0060301 0.0153432 0.013989 -0.0095255 0.0174641 0.6753945 1.1670537 0.3343456 0.0186377 0.8450475 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00629} 
802816 111.16406 0.0 0.0 1.16 0.0100552 0.006071 0.0154367 0.0139135 -0.010976 0.0173399 0.6764587 1.1561988 0.3423016 0.0189554 0.8403417 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00629} 
802944 111.17188 0.0 0.0 1.17 0.0098034 0.0060721 0.0156079 0.0141158 -0.0096512 0.0171665 0.677935 1.1723496 0.3466847 0.0184847 0.837454 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00629} 
803072 111.1875 0.0 0.0 1.11 0.0092641 0.0058291 0.0150058 0.0137034 -0.0091882 0.0156824 0.6746617 1.1688829 0.3440848 0.0182451 0.8397051 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00635} 
803200 111.21875 0.0 0.0 1.17 0.0097933 0.0062034 0.0157894 0.0147408 -0.0083159 0.0171118 0.6755767 1.178367 0.3439139 0.0183086 0.8392353 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00637} 
803328 111.24219 0.0 0.0 1.16 0.0092333 0.005637 0.0157587 0.0141495 -0.007938 0.0176909 0.6726316 1.1796263 0.3431158 0.0177436 0.8386763 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00646} 
803456 111.26562 0.0 0.0 1.15 0.0091997 0.0054561 0.016017 0.0148036 -0.0090998 0.0180593 0.6724881 1.1829854 0.3449829 0.0175507 0.8360626 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00647} 
803584 111.26562 0.0 0.0 1.19 0.0092175 0.0054288 0.016155 0.0141636 -0.0111868 0.0162527 0.6690533 1.1816076 0.3337616 0.0173754 0.84348 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00647} 
803712 111.28906 0.0 0.0 1.16 0.0088634 0.0051895 0.016064 0.014443 -0.0081753 0.0170126 0.6681626 1.1777665 0.3338531 0.0169922 0.8429231 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00651} 
803840 111.29688 0.0 0.0 1.15 0.0091504 0.0054753 0.0165752 0.014667 -0.0092233 0.0165338 0.6685983 1.1753499 0.3296576 0.0168932 0.847896 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00654} 
803968 111.29688 0.0 0.0 1.17 0.0094577 0.0056574 0.0160874 0.0140451 -0.010233 0.0170737 0.6707883 1.173355 0.3330536 0.0177095 0.8457163 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00654} 
804096 111.30469 0.0 0.0 1.19 0.0088601 0.0051519 0.0158854 0.0138354 -0.0082238 0.0163948 0.6711284 1.1699816 0.3270013 0.0169258 0.8497595 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00655} 
804224 111.3125 0.0 0.0 1.2 0.0089201 0.0054595 0.0160366 0.0142353 -0.0078284 0.0176944 0.6680045 1.1746946 0.3271329 0.0170383 0.8499063 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00656} 
804352 111.3125 0.0 0.0 1.22 0.0085316 0.0050621 0.0160861 0.0138169 -0.0103289 0.0157701 0.6683452 1.172236 0.330556 0.0168806 0.8471284 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00656} 
804480 111.32031 0.0 0.0 1.24 0.0088026 0.0050531 0.0155714 0.0134872 -0.0099808 0.01688 0.6707783 1.1702112 0.3346504 0.0169234 0.8450839 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00656} 
804608 111.33594 0.0 0.0 1.27 0.0086254 0.004884 0.0160654 0.0141109 -0.0078423 0.0168034 0.6704217 1.1690715 0.3360263 0.0167417 0.844359 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00655} 
804736 111.34375 0.0 0.0 1.23 0.0085727 0.0051544 0.01564 0.0138087 -0.009146 0.0161897 0.6696381 1.1763669 0.3436863 0.0168713 0.8392244 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00659} 
804864 111.34375 0.0 0.0 1.26 0.0090301 0.0052853 0.0167397 0.0144548 -0.0107869 0.0152897 0.667199 1.1754083 0.3399354 0.0165799 0.8409088 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00659} 
804992 111.36719 0.0 0.0 1.26 0.0084956 0.0050073 0.0161865 0.0141211 -0.0070762 0.0174759 0.6676136 1.1778044 0.3423199 0.0163347 0.8409744 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00657} 
805120 111.375 0.0 0.0 1.24 0.0084485 0.0049715 0.0168052 0.0142805 -0.0090314 0.0159484 0.6712926 1.1793895 0.333253 0.0161911 0.84674 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00658} 
805248 111.39844 0.0 0.0 1.24 0.008851 0.0054134 0.0169945 0.0148223 -0.0053308 0.018161 0.6714126 1.1822616 0.3371671 0.0161585 0.8442962 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00653} 
805376 111.40625 0.0 0.0 1.24 0.0087914 0.0054546 0.0163133 0.0142336 -0.0086161 0.0156799 0.6682855 1.1750966 0.3363128 0.0171077 0.8446968 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00653} 
805504 111.41406 0.0 0.0 1.24 0.008739 0.0050607 0.0160457 0.0140845 -0.0085921 0.015718 0.6689495 1.1761404 0.3481699 0.0169336 0.8386764 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00654} 
805632 111.42969 0.0 0.0 1.22 0.0092395 0.0055717 0.0167465 0.0147757 -0.0080728 0.0175891 0.6714106 1.1767056 0.351686 0.017205 0.8375331 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00655} 
805760 111.44531 0.0 0.0 1.21 0.0092604 0.0055478 0.0168273 0.0147407 -0.0055544 0.0176933 0.6689817 1.1724671 0.3467942 0.0171539 0.8409512 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00656} 
805888 111.46094 0.0 0.0 1.2 0.0083397 0.0048932 0.016547 0.0140569 -0.0083334 0.0176139 0.6676076 1.1809851 0.3466667 0.0164441 0.8398949 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00655} 
806016 111.46875 0.0 0.0 1.21 0.0082181 0.00473 0.016858 0.0144583 -0.009213 0.0166244 0.6704422 1.184645 0.3319622 0.0152731 0.8476926 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00656} 
806144 111.5 0.0 0.0 1.19 0.0081894 0.0049453 0.0170724 0.0155386 -0.0077748 0.0174409 0.6700462 1.1790703 0.3338945 0.0157032 0.845995 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00663} 
806272 111.5 0.0 0.0 1.2 0.008405 0.0051742 0.0174904 0.0146056 -0.0083458 0.0155306 0.6678395 1.1837547 0.3347727 0.0157582 0.8467629 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00663} 
806400 111.53125 0.0 0.0 1.17 0.0083787 0.0049431 0.0174368 0.0146463 -0.0050901 0.0170727 0.6697902 1.1800353 0.325276 0.0158526 0.8509208 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00663} 
806528 111.57812 0.0 0.0 1.16 0.0084452 0.0051344 0.0169074 0.014629 -0.0054628 0.0217787 0.6696159 1.1783993 0.3095128 0.0160972 0.8590011 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00655} 
806656 111.58594 0.0 0.0 1.15 0.0084661 0.0051866 0.0168364 0.0137506 -0.0076959 0.0175814 0.6720419 1.1801468 0.3198646 0.0161527 0.8534909 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00658} 
806784 111.60156 0.0 0.0 1.16 0.0085416 0.0052286 0.016875 0.0143658 -0.0060357 0.018464 0.6722769 1.1751968 0.3235055 0.0163699 0.8512788 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00658} 
806912 111.60938 0.0 0.0 1.12 0.0085648 0.0050625 0.0172995 0.0146199 -0.0065921 0.0155573 0.6704535 1.1795094 0.3235426 0.0161436 0.8530582 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00658} 
807040 111.60938 0.0 0.0 1.12 0.0090455 0.0052692 0.0171965 0.0143182 -0.0076635 0.0163694 0.667298 1.1750174 0.3225735 0.0165005 0.8532029 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00658} 
807168 111.61719 0.0 0.0 1.09 0.0088582 0.0051753 0.0169573 0.0142419 -0.0081587 0.016396 0.6717135 1.1784908 0.3341219 0.0164644 0.8475283 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00664} 
807296 111.63281 0.0 0.0 1.11 0.0088209 0.0052394 0.0161695 0.0139134 -0.0065137 0.0179773 0.6749505 1.1831727 0.3473216 0.0169568 0.8396574 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00661} 
807424 111.63281 0.0 0.0 1.11 0.0094396 0.0057781 0.016036 0.0136072 -0.0077377 0.0157642 0.6738426 1.1765869 0.3567126 0.0180051 0.8340441 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00661} 
807552 111.63281 0.0 0.0 1.1 0.0095399 0.0057786 0.0162541 0.0137615 -0.0079826 0.0162634 0.6739818 1.1762786 0.3594027 0.0183049 0.8332822 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00661} 
807680 111.64062 0.0 0.0 1.11 0.0099647 0.0059382 0.0162099 0.0138927 -0.0081895 0.0175213 0.678742 1.1713899 0.3770151 0.0191278 0.8230286 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00659} 
807808 111.65625 0.0 0.0 1.1 0.0094663 0.0054612 0.0157136 0.0135698 -0.0056027 0.0179527 0.6770423 1.1751691 0.3677903 0.0178381 0.8278359 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00658} 
807936 111.66406 0.0 0.0 1.13 0.0096397 0.0056915 0.0159338 0.0136111 -0.0060702 0.017164 0.6729736 1.1752804 0.368565 0.0182681 0.8271894 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00653} 
808064 111.66406 0.0 0.0 1.09 0.0097769 0.0057705 0.0163108 0.0139963 -0.0081065 0.0163135 0.6732667 1.1785696 0.3743996 0.0180866 0.8235117 {} {'explored_rooms_count': 71, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00653} 
