128 0 0 0.0 0.0 44.63 -0.2856268 0.1233348  {'room_id': 100, 'explored_rooms': 9, 'raw_score': 0.0} 
376320 334 334 1202.2204707706828 64.10562627045897 10.31 -0.0600643 0.2738558  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
376448 334 334 1202.2204707706828 64.10562627045897 10.17 -0.0544871 0.2472213  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
376576 334 334 1202.2204707706828 64.10562627045897 9.46 -0.0600988 0.23155  {'room_id': 151, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
376704 334 334 1202.2204707706828 64.10562627045897 9.65 -0.0472923 0.2478649  {'room_id': 240, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
376832 334 334 1202.2204707706828 64.10562627045897 9.5 -0.0495123 0.2959156  {'room_id': 105, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
376960 334 334 1202.2204707706828 64.10562627045897 9.15 -0.0529646 0.3128771  {'room_id': 5, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
377088 334 334 1202.2204707706828 64.10562627045897 9.14 -0.0471939 0.2737861  {'room_id': 215, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
377216 334 334 1202.2204707706828 64.10562627045897 8.83 -0.0445354 0.2338306  {'room_id': 70, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
377344 334 334 1202.2204707706828 64.10562627045897 8.5 -0.0326722 0.291652  {'room_id': 120, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
377472 334 334 1202.2204707706828 64.10562627045897 9.52 -0.0537713 0.2707744  {'room_id': 119, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
377600 334 334 1202.2204707706828 64.10562627045897 9.77 -0.0588911 0.2457218  {'room_id': 163, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
377728 334 334 1202.2204707706828 64.10562627045897 9.53 -0.0692862 0.2460468  {'room_id': 102, 'explored_rooms': 153, 'raw_score': 1202.2204707706828} 
377856 335 335 1288.4984236936145 68.49506364341308 10.0 -0.0284192 0.3079335  {'room_id': 51, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
377984 335 335 1288.4984236936145 68.49506364341308 10.21 -0.0274191 0.2774275  {'room_id': 22, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
378112 335 335 1288.4984236936145 68.49506364341308 10.13 -0.0386361 0.2572883  {'room_id': 166, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
378240 335 335 1288.4984236936145 68.49506364341308 10.85 -0.0491197 0.2869829  {'room_id': 244, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
378368 335 335 1288.4984236936145 68.49506364341308 10.38 -0.0442932 0.2926289  {'room_id': 83, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
378496 335 335 1288.4984236936145 68.49506364341308 10.5 -0.080414 0.3059936  {'room_id': 168, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
378624 335 335 1288.4984236936145 68.49506364341308 10.15 -0.059833 0.2977915  {'room_id': 246, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
378752 335 335 1288.4984236936145 68.49506364341308 10.15 -0.0414795 0.3169274  {'room_id': 22, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
378880 335 335 1288.4984236936145 68.49506364341308 9.75 -0.0387569 0.2446635  {'room_id': 178, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
379008 335 335 1288.4984236936145 68.49506364341308 10.05 -0.0087112 0.2786955  {'room_id': 151, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
379136 335 335 1288.4984236936145 68.49506364341308 9.49 -0.0484356 0.2684092  {'room_id': 6, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
379264 335 335 1288.4984236936145 68.49506364341308 9.31 -0.0268322 0.3057731  {'room_id': 167, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
379392 335 335 1288.4984236936145 68.49506364341308 9.42 -0.0148323 0.2859283  {'room_id': 22, 'explored_rooms': 153, 'raw_score': 1288.4984236936145} 
379520 336 336 1366.1485813242532 71.64555727907177 9.21 -0.0217497 0.2942622  {'room_id': 83, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
379648 336 336 1366.1485813242532 71.64555727907177 10.07 -0.0252723 0.2683455  {'room_id': 146, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
379776 336 336 1366.1485813242532 71.64555727907177 10.23 -0.0309619 0.2754867  {'room_id': 69, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
379904 336 336 1366.1485813242532 71.64555727907177 9.55 -0.064665 0.2579239  {'room_id': 184, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
380032 336 336 1366.1485813242532 71.64555727907177 9.49 -0.0711273 0.2832842  {'room_id': 115, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
380160 336 336 1366.1485813242532 71.64555727907177 9.78 -0.0651076 0.2864118  {'room_id': 39, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
380288 336 336 1366.1485813242532 71.64555727907177 9.9 -0.0599897 0.3192582  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
380416 336 336 1366.1485813242532 71.64555727907177 9.79 -0.0321698 0.2558879  {'room_id': 215, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
380544 336 336 1366.1485813242532 71.64555727907177 9.68 -0.0641601 0.2411424  {'room_id': 114, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
380672 336 336 1366.1485813242532 71.64555727907177 8.98 -0.0401001 0.2600617  {'room_id': 102, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
380800 336 336 1366.1485813242532 71.64555727907177 9.51 -0.0449094 0.2830607  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
380928 336 336 1366.1485813242532 71.64555727907177 8.87 -0.0371772 0.2904709  {'room_id': 37, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
381056 336 336 1366.1485813242532 71.64555727907177 8.59 -0.0876672 0.2949735  {'room_id': 102, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
381184 336 336 1366.1485813242532 71.64555727907177 8.44 -0.0524951 0.2903505  {'room_id': 4, 'explored_rooms': 153, 'raw_score': 1366.1485813242532} 
381312 337 337 1423.033723191828 74.7810015511646 8.68 -0.0584684 0.262758  {'room_id': 71, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
381440 337 337 1423.033723191828 74.7810015511646 8.83 -0.0403355 0.2503174  {'room_id': 103, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
381568 337 337 1423.033723191828 74.7810015511646 9.37 -0.0566387 0.2863131  {'room_id': 182, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
381696 337 337 1423.033723191828 74.7810015511646 9.53 -0.054052 0.2693133  {'room_id': 215, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
381824 337 337 1423.033723191828 74.7810015511646 9.49 -0.0397971 0.2724563  {'room_id': 227, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
381952 337 337 1423.033723191828 74.7810015511646 9.67 -0.0616361 0.2862776  {'room_id': 163, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
382080 337 337 1423.033723191828 74.7810015511646 9.93 -0.0463719 0.2905756  {'room_id': 182, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
382208 337 337 1423.033723191828 74.7810015511646 9.88 -0.0466927 0.2783837  {'room_id': 19, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
382336 337 337 1423.033723191828 74.7810015511646 9.95 -0.0375024 0.2870157  {'room_id': 233, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
382464 337 337 1423.033723191828 74.7810015511646 10.07 -0.0319007 0.2703807  {'room_id': 243, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
382592 337 337 1423.033723191828 74.7810015511646 9.61 -0.0574057 0.2656821  {'room_id': 182, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
382720 337 337 1423.033723191828 74.7810015511646 9.79 -0.0308158 0.2654999  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1423.033723191828} 
382848 338 338 1413.7303508726452 74.10290139604814 9.33 -0.015645 0.2966744  {'room_id': 19, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
382976 338 338 1413.7303508726452 74.10290139604814 9.36 -0.0231565 0.2944253  {'room_id': 168, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
383104 338 338 1413.7303508726452 74.10290139604814 8.92 -0.0275367 0.2927003  {'room_id': 120, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
383232 338 338 1413.7303508726452 74.10290139604814 8.75 -0.0575487 0.3179894  {'room_id': 212, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
383360 338 338 1413.7303508726452 74.10290139604814 8.91 -0.0087985 0.241563  {'room_id': 4, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
383488 338 338 1413.7303508726452 74.10290139604814 8.76 -0.0570864 0.2619362  {'room_id': 213, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
383616 338 338 1413.7303508726452 74.10290139604814 9.04 -0.0498475 0.3222433  {'room_id': 167, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
383744 338 338 1413.7303508726452 74.10290139604814 8.67 -0.0496717 0.2714437  {'room_id': 114, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
383872 338 338 1413.7303508726452 74.10290139604814 8.64 -0.0583928 0.2748652  {'room_id': 67, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
384000 338 338 1413.7303508726452 74.10290139604814 8.87 -0.0520665 0.2675306  {'room_id': 184, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
384128 338 338 1413.7303508726452 74.10290139604814 8.67 -0.0218952 0.3017801  {'room_id': 179, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
384256 338 338 1413.7303508726452 74.10290139604814 8.18 -0.0627559 0.2481616  {'room_id': 180, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
384384 338 338 1413.7303508726452 74.10290139604814 8.33 -0.0815092 0.3003228  {'room_id': 161, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
384512 338 338 1413.7303508726452 74.10290139604814 8.33 -0.0636938 0.2812289  {'room_id': 228, 'explored_rooms': 153, 'raw_score': 1413.7303508726452} 
384640 339 339 1455.3573157853807 76.49261125644333 8.74 -0.0217341 0.2641396  {'room_id': 19, 'explored_rooms': 153, 'raw_score': 1455.3573157853807} 
384768 339 339 1455.3573157853807 76.49261125644333 8.59 -0.0112784 0.2583452  {'room_id': 200, 'explored_rooms': 153, 'raw_score': 1455.3573157853807} 
384896 339 339 1455.3573157853807 76.49261125644333 8.94 -0.0648886 0.2910772  {'room_id': 199, 'explored_rooms': 153, 'raw_score': 1455.3573157853807} 
385024 339 339 1455.3573157853807 76.49261125644333 8.86 -0.077216 0.294694  {'room_id': 151, 'explored_rooms': 153, 'raw_score': 1455.3573157853807} 
385152 339 339 1455.3573157853807 76.49261125644333 9.34 -0.020183 0.2785016  {'room_id': 117, 'explored_rooms': 153, 'raw_score': 1455.3573157853807} 
385280 339 339 1455.3573157853807 76.49261125644333 9.44 -0.0771427 0.2631418  {'room_id': 149, 'explored_rooms': 153, 'raw_score': 1455.3573157853807} 
385408 339 339 1455.3573157853807 76.49261125644333 9.1 -0.034 0.2828589  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1455.3573157853807} 
385536 339 339 1455.3573157853807 76.49261125644333 9.17 -0.0638403 0.2554868  {'room_id': 104, 'explored_rooms': 153, 'raw_score': 1455.3573157853807} 
385664 339 339 1455.3573157853807 76.49261125644333 9.23 -0.0611745 0.2866664  {'room_id': 66, 'explored_rooms': 153, 'raw_score': 1455.3573157853807} 
385792 340 340 1424.8215842068428 74.743350130799 9.4 -0.0270768 0.2406279  {'room_id': 99, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
385920 340 340 1424.8215842068428 74.743350130799 9.45 -0.0463762 0.2701744  {'room_id': 146, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
386048 340 340 1424.8215842068428 74.743350130799 9.4 -0.0389304 0.3099062  {'room_id': 5, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
386176 340 340 1424.8215842068428 74.743350130799 9.05 -0.0463051 0.347135  {'room_id': 148, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
386304 340 340 1424.8215842068428 74.743350130799 9.15 -0.0316291 0.2888988  {'room_id': 38, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
386432 340 340 1424.8215842068428 74.743350130799 8.77 -0.0515946 0.2567895  {'room_id': 200, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
386560 340 340 1424.8215842068428 74.743350130799 8.66 -0.0107714 0.2532443  {'room_id': 149, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
386688 340 340 1424.8215842068428 74.743350130799 8.55 -0.03882 0.3122805  {'room_id': 177, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
386816 340 340 1424.8215842068428 74.743350130799 8.79 -0.0389296 0.2923805  {'room_id': 196, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
386944 340 340 1424.8215842068428 74.743350130799 8.87 -0.0286681 0.2929433  {'room_id': 117, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
387072 340 340 1424.8215842068428 74.743350130799 8.69 -0.0631617 0.2676731  {'room_id': 212, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
387200 340 340 1424.8215842068428 74.743350130799 8.56 -0.0915796 0.2697796  {'room_id': 36, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
387328 340 340 1424.8215842068428 74.743350130799 7.76 -0.0665403 0.2787255  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
387456 340 340 1424.8215842068428 74.743350130799 8.03 -0.0347432 0.2959912  {'room_id': 100, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
387584 340 340 1424.8215842068428 74.743350130799 8.17 -0.0302009 0.3018483  {'room_id': 3, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
387712 340 340 1424.8215842068428 74.743350130799 8.44 -0.0817891 0.2460962  {'room_id': 53, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
387840 340 340 1424.8215842068428 74.743350130799 8.65 -0.0456104 0.2746428  {'room_id': 115, 'explored_rooms': 153, 'raw_score': 1424.8215842068428} 
387968 341 341 1479.8394257861585 78.8690151177191 8.42 -0.0367503 0.2441321  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
388096 341 341 1479.8394257861585 78.8690151177191 9.17 -0.0577984 0.2624823  {'room_id': 178, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
388224 341 341 1479.8394257861585 78.8690151177191 9.11 -0.0423935 0.2771698  {'room_id': 215, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
388352 341 341 1479.8394257861585 78.8690151177191 8.84 -0.010942 0.315847  {'room_id': 151, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
388480 341 341 1479.8394257861585 78.8690151177191 8.76 -0.0373379 0.3078128  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
388608 341 341 1479.8394257861585 78.8690151177191 9.15 -0.0458419 0.2673592  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
388736 341 341 1479.8394257861585 78.8690151177191 8.9 -0.0541158 0.2605638  {'room_id': 33, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
388864 341 341 1479.8394257861585 78.8690151177191 9.31 -0.0232281 0.2755261  {'room_id': 153, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
388992 341 341 1479.8394257861585 78.8690151177191 9.02 -0.0426908 0.3053057  {'room_id': 180, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
389120 341 341 1479.8394257861585 78.8690151177191 8.86 -0.0238381 0.2898797  {'room_id': 69, 'explored_rooms': 153, 'raw_score': 1479.8394257861585} 
389248 342 342 1455.8554832075426 78.08211360594719 9.63 -0.043356 0.2452399  {'room_id': 19, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
389376 342 342 1455.8554832075426 78.08211360594719 9.43 -0.0512918 0.2279557  {'room_id': 151, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
389504 342 342 1455.8554832075426 78.08211360594719 9.38 -0.0551305 0.2740633  {'room_id': 66, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
389632 342 342 1455.8554832075426 78.08211360594719 9.59 -0.0631826 0.2697689  {'room_id': 6, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
389760 342 342 1455.8554832075426 78.08211360594719 9.68 -0.0187436 0.2991341  {'room_id': 104, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
389888 342 342 1455.8554832075426 78.08211360594719 9.6 -0.0463587 0.3119273  {'room_id': 19, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
390016 342 342 1455.8554832075426 78.08211360594719 9.56 0.0007198 0.3033825  {'room_id': 167, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
390144 342 342 1455.8554832075426 78.08211360594719 9.04 -0.0075944 0.3043958  {'room_id': 117, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
390272 342 342 1455.8554832075426 78.08211360594719 8.42 -0.0155794 0.3276175  {'room_id': 247, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
390400 342 342 1455.8554832075426 78.08211360594719 9.2 -0.0014512 0.3077446  {'room_id': 229, 'explored_rooms': 153, 'raw_score': 1455.8554832075426} 
390528 343 343 1422.2699348867884 76.87390224535247 9.22 -0.0386475 0.2569515  {'room_id': 71, 'explored_rooms': 153, 'raw_score': 1422.2699348867884} 
390656 343 343 1422.2699348867884 76.87390224535247 9.39 -0.0505366 0.2649221  {'room_id': 162, 'explored_rooms': 153, 'raw_score': 1422.2699348867884} 
390784 343 343 1422.2699348867884 76.87390224535247 9.39 -0.024753 0.3136198  {'room_id': 243, 'explored_rooms': 153, 'raw_score': 1422.2699348867884} 
390912 343 343 1422.2699348867884 76.87390224535247 9.25 0.0115982 0.2991274  {'room_id': 120, 'explored_rooms': 153, 'raw_score': 1422.2699348867884} 
391040 343 343 1422.2699348867884 76.87390224535247 9.71 -0.0287836 0.2960108  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1422.2699348867884} 
391168 343 343 1422.2699348867884 76.87390224535247 9.32 -0.0274335 0.2730229  {'room_id': 149, 'explored_rooms': 153, 'raw_score': 1422.2699348867884} 
391296 343 343 1422.2699348867884 76.87390224535247 9.22 -0.0341502 0.2758525  {'room_id': 2, 'explored_rooms': 153, 'raw_score': 1422.2699348867884} 
391424 343 343 1422.2699348867884 76.87390224535247 9.1 -0.0535326 0.3104482  {'room_id': 55, 'explored_rooms': 153, 'raw_score': 1422.2699348867884} 
391552 343 343 1422.2699348867884 76.87390224535247 8.87 -0.0417533 0.3021655  {'room_id': 99, 'explored_rooms': 153, 'raw_score': 1422.2699348867884} 
391680 344 344 1420.0429413981096 76.28651202081721 8.88 -0.0227394 0.2565294  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
391808 344 344 1420.0429413981096 76.28651202081721 8.94 -0.0400288 0.2582592  {'room_id': 178, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
391936 344 344 1420.0429413981096 76.28651202081721 9.11 -0.0723976 0.2777849  {'room_id': 194, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
392064 344 344 1420.0429413981096 76.28651202081721 8.98 -0.0625197 0.2646864  {'room_id': 147, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
392192 344 344 1420.0429413981096 76.28651202081721 9.12 -0.0642614 0.2824114  {'room_id': 183, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
392320 344 344 1420.0429413981096 76.28651202081721 9.17 -0.0562659 0.2805724  {'room_id': 150, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
392448 344 344 1420.0429413981096 76.28651202081721 9.01 -0.0658568 0.2896148  {'room_id': 241, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
392576 344 344 1420.0429413981096 76.28651202081721 9.6 -0.0273307 0.2737033  {'room_id': 106, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
392704 344 344 1420.0429413981096 76.28651202081721 9.04 -0.0352985 0.2839243  {'room_id': 5, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
392832 344 344 1420.0429413981096 76.28651202081721 8.85 -0.0666217 0.2866758  {'room_id': 51, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
392960 344 344 1420.0429413981096 76.28651202081721 8.48 -0.0552238 0.2717574  {'room_id': 151, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
393088 344 344 1420.0429413981096 76.28651202081721 8.48 -0.020875 0.2347321  {'room_id': 24, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
393216 344 344 1420.0429413981096 76.28651202081721 8.64 -0.070078 0.266932  {'room_id': 84, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
393344 344 344 1420.0429413981096 76.28651202081721 8.49 -0.0646476 0.2789576  {'room_id': 227, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
393472 344 344 1420.0429413981096 76.28651202081721 8.89 -0.0378715 0.2609405  {'room_id': 180, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
393600 344 344 1420.0429413981096 76.28651202081721 8.7 -0.0469561 0.2659155  {'room_id': 67, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
393728 344 344 1420.0429413981096 76.28651202081721 8.83 -0.039077 0.2479269  {'room_id': 52, 'explored_rooms': 153, 'raw_score': 1420.0429413981096} 
393856 345 345 1494.5386472582986 80.0578608187355 8.84 -0.0354368 0.25861  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
393984 345 345 1494.5386472582986 80.0578608187355 8.6 -0.0458996 0.2766657  {'room_id': 194, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
394112 345 345 1494.5386472582986 80.0578608187355 8.09 -0.0390339 0.2545629  {'room_id': 184, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
394240 345 345 1494.5386472582986 80.0578608187355 8.48 -0.0310859 0.2776462  {'room_id': 48, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
394368 345 345 1494.5386472582986 80.0578608187355 8.24 0.0007283 0.2867435  {'room_id': 119, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
394496 345 345 1494.5386472582986 80.0578608187355 9.04 -0.0262851 0.2697287  {'room_id': 181, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
394624 345 345 1494.5386472582986 80.0578608187355 8.52 -0.0364684 0.2855988  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
394752 345 345 1494.5386472582986 80.0578608187355 8.76 -0.0648959 0.2640306  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
394880 345 345 1494.5386472582986 80.0578608187355 7.93 -0.0439226 0.2866163  {'room_id': 54, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
395008 345 345 1494.5386472582986 80.0578608187355 8.58 -0.0430726 0.2709695  {'room_id': 83, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
395136 345 345 1494.5386472582986 80.0578608187355 8.51 -0.0632908 0.2612231  {'room_id': 100, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
395264 345 345 1494.5386472582986 80.0578608187355 8.54 -0.0537101 0.3072074  {'room_id': 148, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
395392 345 345 1494.5386472582986 80.0578608187355 8.89 -0.0474423 0.27041  {'room_id': 39, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
395520 345 345 1494.5386472582986 80.0578608187355 8.51 -0.0333964 0.2388571  {'room_id': 227, 'explored_rooms': 153, 'raw_score': 1494.5386472582986} 
395648 346 346 1483.0847825324688 80.15207473686195 8.25 -0.0215238 0.2438681  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
395776 346 346 1483.0847825324688 80.15207473686195 8.0 -0.0378266 0.288773  {'room_id': 162, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
395904 346 346 1483.0847825324688 80.15207473686195 7.27 -0.0442262 0.2931734  {'room_id': 194, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
396032 346 346 1483.0847825324688 80.15207473686195 7.44 -0.0038572 0.2525378  {'room_id': 167, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
396160 346 346 1483.0847825324688 80.15207473686195 7.77 -0.0466433 0.2665512  {'room_id': 71, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
396288 346 346 1483.0847825324688 80.15207473686195 7.7 -0.031535 0.2314826  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
396416 346 346 1483.0847825324688 80.15207473686195 7.92 -0.021955 0.2549234  {'room_id': 88, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
396544 346 346 1483.0847825324688 80.15207473686195 8.12 -0.050218 0.2725024  {'room_id': 145, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
396672 346 346 1483.0847825324688 80.15207473686195 8.24 -0.0320344 0.2848065  {'room_id': 182, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
396800 346 346 1483.0847825324688 80.15207473686195 8.52 -0.020254 0.292584  {'room_id': 197, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
396928 346 346 1483.0847825324688 80.15207473686195 8.29 -0.0483455 0.2435766  {'room_id': 104, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
397056 346 346 1483.0847825324688 80.15207473686195 8.51 -0.0644814 0.2518229  {'room_id': 214, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
397184 346 346 1483.0847825324688 80.15207473686195 8.27 -0.0594099 0.3064013  {'room_id': 246, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
397312 346 346 1483.0847825324688 80.15207473686195 8.4 -0.0529631 0.2940791  {'room_id': 35, 'explored_rooms': 153, 'raw_score': 1483.0847825324688} 
397440 347 347 1497.276304279222 81.73686726317575 8.37 -0.0622517 0.3004674  {'room_id': 68, 'explored_rooms': 153, 'raw_score': 1497.276304279222} 
397568 347 347 1497.276304279222 81.73686726317575 8.27 -0.0698322 0.2714661  {'room_id': 178, 'explored_rooms': 153, 'raw_score': 1497.276304279222} 
397696 347 347 1497.276304279222 81.73686726317575 8.22 -0.0339915 0.2650984  {'room_id': 18, 'explored_rooms': 153, 'raw_score': 1497.276304279222} 
397824 347 347 1497.276304279222 81.73686726317575 8.66 -0.0245153 0.2870346  {'room_id': 215, 'explored_rooms': 153, 'raw_score': 1497.276304279222} 
397952 347 347 1497.276304279222 81.73686726317575 8.17 -0.0593215 0.2700473  {'room_id': 199, 'explored_rooms': 153, 'raw_score': 1497.276304279222} 
398080 347 347 1497.276304279222 81.73686726317575 8.07 -0.0844913 0.3050819  {'room_id': 168, 'explored_rooms': 153, 'raw_score': 1497.276304279222} 
398208 347 347 1497.276304279222 81.73686726317575 7.51 -0.0424038 0.2395639  {'room_id': 215, 'explored_rooms': 153, 'raw_score': 1497.276304279222} 
398336 347 347 1497.276304279222 81.73686726317575 8.02 -0.0863956 0.2702494  {'room_id': 83, 'explored_rooms': 153, 'raw_score': 1497.276304279222} 
