0 0.0 0.0 0.0 0.34 0.0170308 0.0 0.0001121 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
790016 508.74219 0.0 0.0 1.23 0.0149116 0.0074966 0.0004539 0.0010936 -0.007343 0.0066453 0.6717139 0.9027739 0.2039005 0.0233422 0.9102015 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00323} 
790144 508.84375 0.0 0.0 1.25 0.0147969 0.0095807 0.000464 0.0013395 -0.0057168 0.0086457 0.6771924 0.911409 0.2086868 0.0234736 0.9077878 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00308} 
790272 508.96875 0.0 0.0 1.28 0.0148853 0.0081815 0.000481 0.0013403 -0.0060846 0.0092461 0.6776433 0.9167831 0.2117456 0.0226682 0.9049061 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00315} 
790400 509.0625 0.0 0.0 1.23 0.0141074 0.008723 0.000432 0.0011859 -0.0065849 0.0080009 0.6807962 0.9155452 0.2059148 0.0224989 0.9085799 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00318} 
790528 509.15625 0.0 0.0 1.25 0.014224 0.0073567 0.0004372 0.001279 -0.0072838 0.0077124 0.6819294 0.9065742 0.205488 0.022318 0.9083994 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00325} 
790656 509.1875 0.0 0.0 1.27 0.013532 0.0068759 0.0003841 0.0010356 -0.0081292 0.0068537 0.6771905 0.9074824 0.2269537 0.0224719 0.9007745 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00334} 
790784 509.25 0.0 0.0 1.27 0.0134157 0.0069229 0.0003736 0.0010188 -0.0067279 0.00696 0.684037 0.9033562 0.2225619 0.0218265 0.9014509 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00323} 
790912 509.32031 0.0 0.0 1.26 0.0147762 0.009967 0.000388 0.0010185 -0.0057943 0.007341 0.680245 0.9061025 0.2302981 0.022927 0.8951664 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00323} 
791040 509.42969 0.0 0.0 1.29 0.0149901 0.0092347 0.0004334 0.0012672 -0.0067108 0.0085658 0.6815006 0.9039455 0.2171675 0.0232064 0.9025496 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00314} 
791168 509.5625 0.0 0.0 1.32 0.0151325 0.0108319 0.0004586 0.0014011 -0.0056505 0.0096405 0.6842435 0.9105872 0.1983189 0.0233738 0.9112708 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00308} 
791296 509.63281 0.0 0.0 1.29 0.0144004 0.0090433 0.0004098 0.0010477 -0.006744 0.0079232 0.6837698 0.9156517 0.1921724 0.022806 0.9161625 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0031} 
791424 509.73438 0.0 0.0 1.37 0.0149566 0.0096785 0.0004241 0.0013218 -0.0059711 0.0087451 0.6855729 0.9099052 0.2101814 0.0228582 0.9064796 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00318} 
791552 509.82812 0.0 0.0 1.31 0.0139651 0.0093062 0.0004104 0.0012386 -0.0070094 0.0080386 0.6817851 0.908619 0.2096173 0.0216799 0.9078162 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00321} 
791680 509.89062 0.0 0.0 1.42 0.0137539 0.0079157 0.0004125 0.0010806 -0.007899 0.0070191 0.6810123 0.9174461 0.2113106 0.0220961 0.9090925 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00317} 
791808 510.00781 0.0 0.0 1.32 0.0145792 0.0087974 0.0004537 0.0013263 -0.0059645 0.0081517 0.680168 0.9141274 0.2094294 0.0230548 0.9077602 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00328} 
791936 510.07812 0.0 0.0 1.35 0.0141335 0.0072312 0.000428 0.0010458 -0.0076239 0.0069994 0.6796557 0.9149807 0.2063651 0.0223431 0.9110551 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00327} 
792064 510.15625 0.0 0.0 1.37 0.0140379 0.0075696 0.0004247 0.0011578 -0.0066435 0.0078865 0.6771629 0.9098079 0.2176596 0.0227174 0.9022863 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00328} 
792192 510.27344 0.0 0.0 1.36 0.0139105 0.0072421 0.0004709 0.0013217 -0.0059444 0.0071106 0.6781806 0.9120824 0.2045001 0.0224261 0.907728 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00332} 
792320 510.35156 0.0 0.0 1.38 0.0134909 0.0070545 0.0004602 0.0011649 -0.0070144 0.0067467 0.6774561 0.9204293 0.1991222 0.0222257 0.9112177 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00326} 
792448 510.42969 0.0 0.0 1.34 0.0134566 0.0071501 0.0004595 0.0012619 -0.0051709 0.0073172 0.6792992 0.9229979 0.2126536 0.0223837 0.9026008 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00331} 
792576 510.53125 0.0 0.0 1.37 0.0134676 0.0074281 0.0004829 0.0014124 -0.0064137 0.0077303 0.6780437 0.921437 0.2085779 0.0228035 0.9055854 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00329} 
792704 510.61719 0.0 0.0 1.32 0.0139673 0.007511 0.0004831 0.0013107 -0.006659 0.0069295 0.675185 0.9243255 0.2158914 0.0223223 0.9007231 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00331} 
792832 510.71094 0.0 0.0 1.3 0.0141666 0.0082114 0.0004619 0.0011721 -0.0077229 0.0069502 0.6758426 0.9058998 0.2101962 0.022905 0.9030718 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00331} 
792960 510.80469 0.0 0.0 1.3 0.0144489 0.007013 0.0004742 0.0012197 -0.0069437 0.0072089 0.676043 0.9055709 0.21533 0.0223779 0.9022006 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00338} 
793088 510.86719 0.0 0.0 1.33 0.0139009 0.0083736 0.0004247 0.0011059 -0.0057974 0.0072806 0.678072 0.9179463 0.2268561 0.022375 0.8977645 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00348} 
793216 510.92969 0.0 0.0 1.27 0.0149929 0.0086619 0.0004376 0.001049 -0.0063499 0.0067289 0.674354 0.9054991 0.2270361 0.0228697 0.8975714 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00355} 
793344 511.03125 0.0 0.0 1.32 0.0142145 0.0070547 0.0004764 0.0012452 -0.0060618 0.0077809 0.673562 0.9068311 0.238045 0.0226326 0.8926126 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00341} 
793472 511.13281 0.0 0.0 1.31 0.0139801 0.0068659 0.0005091 0.0014619 -0.0065615 0.0076038 0.67264 0.9047292 0.2316558 0.0224717 0.8964327 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00343} 
793600 511.27344 0.0 0.0 1.27 0.0146036 0.0078716 0.0005209 0.0014222 -0.0078137 0.0081173 0.6752753 0.9117159 0.2358003 0.0228616 0.8965215 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00351} 
793728 511.375 0.0 0.0 1.27 0.0137946 0.0067424 0.000504 0.0013653 -0.0074225 0.0072465 0.6751748 0.9133342 0.1862473 0.0222186 0.9183467 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00355} 
793856 511.46875 0.0 0.0 1.24 0.0141103 0.0075443 0.0004805 0.0012376 -0.0092173 0.0074331 0.6742269 0.9118628 0.1844712 0.0222592 0.9190453 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00343} 
793984 511.58594 0.0 0.0 1.23 0.0142748 0.0089813 0.000499 0.0013697 -0.0062472 0.0086108 0.6745954 0.9053772 0.204333 0.0227073 0.9083773 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00345} 
794112 511.65625 0.0 0.0 1.19 0.0145236 0.0077137 0.000494 0.0012188 -0.0074016 0.007513 0.6734111 0.9049659 0.1950111 0.0229793 0.9124057 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00345} 
794240 511.79688 0.0 0.0 1.24 0.0146704 0.0076066 0.0005676 0.0015837 -0.0062691 0.0094936 0.6736981 0.907007 0.2005139 0.0237389 0.9104443 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00351} 
794368 511.92188 0.0 0.0 1.23 0.0134351 0.0085064 0.0004929 0.001293 -0.0067971 0.0086977 0.6719655 0.9127194 0.186654 0.0229966 0.9169817 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00353} 
794496 512.03906 0.0 0.0 1.25 0.0142889 0.0084545 0.0005084 0.0013683 -0.0049656 0.0086864 0.6731245 0.9130059 0.185618 0.0225972 0.9167492 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00356} 
794624 512.17969 0.0 0.0 1.25 0.0134789 0.0070147 0.0004964 0.0013473 -0.0066243 0.0082368 0.6734664 0.9098923 0.1650602 0.0222774 0.9268826 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00358} 
794752 512.28125 0.0 0.0 1.23 0.0132649 0.0071884 0.0004993 0.0014363 -0.0066582 0.0072352 0.6718554 0.9167526 0.1990082 0.0224097 0.9129806 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00356} 
794880 512.375 0.0 0.0 1.19 0.0132803 0.0067083 0.0005036 0.0012956 -0.0081804 0.0068067 0.6737124 0.9177419 0.1906756 0.0222283 0.9160164 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00351} 
795008 512.47656 0.0 0.0 1.25 0.0138167 0.0078373 0.0004939 0.0012775 -0.0075848 0.0071831 0.6736192 0.9201999 0.1992389 0.0225689 0.9150831 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00345} 
795136 512.53125 0.0 0.0 1.25 0.0142533 0.0086416 0.0004724 0.0012159 -0.0086417 0.0069859 0.678401 0.9150712 0.2124636 0.0232974 0.9087167 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00345} 
795264 512.60156 0.0 0.0 1.29 0.0141937 0.0078012 0.0004748 0.0011461 -0.00676 0.00672 0.6752132 0.9128104 0.2078916 0.0227706 0.9085429 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0034} 
795392 512.71094 0.0 0.0 1.29 0.0144683 0.0078301 0.000514 0.0015818 -0.0069673 0.0083778 0.6779973 0.9093332 0.2188559 0.0233222 0.9033756 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00342} 
795520 512.80469 0.0 0.0 1.3 0.0140028 0.0073231 0.0004579 0.0013391 -0.0084357 0.0076029 0.674438 0.9055827 0.1876581 0.0221325 0.9170109 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00337} 
795648 512.92188 0.0 0.0 1.36 0.0134255 0.0071323 0.000481 0.0014412 -0.0062641 0.0076474 0.674451 0.9081378 0.1836365 0.0218391 0.9203453 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.0034} 
795776 512.99219 0.0 0.0 1.3 0.013539 0.0071551 0.0004341 0.001146 -0.0077763 0.0063806 0.6736666 0.9093885 0.179889 0.0231248 0.9192693 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00338} 
795904 513.10156 0.0 0.0 1.35 0.014204 0.0074466 0.0004608 0.0010588 -0.0078396 0.0070188 0.6739214 0.907223 0.1728115 0.0227228 0.923045 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00341} 
796032 513.14062 0.0 0.0 1.33 0.0142185 0.0068287 0.0004646 0.0010735 -0.007794 0.0059534 0.6746779 0.9061503 0.1771176 0.0230975 0.9209541 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00339} 
796160 513.27344 0.0 0.0 1.36 0.0140855 0.0080646 0.000487 0.0013261 -0.0061535 0.0078473 0.6747366 0.9003296 0.1763071 0.0224892 0.9215698 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00322} 
796288 513.39062 0.0 0.0 1.32 0.0142071 0.0085461 0.0005309 0.0014536 -0.0077057 0.0085741 0.6754087 0.9084204 0.1703668 0.0224976 0.9231222 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00325} 
796416 513.51562 0.0 0.0 1.3 0.0132358 0.007793 0.0005093 0.001427 -0.0083894 0.0079174 0.675914 0.9194901 0.1632613 0.0227607 0.9271211 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00338} 
796544 513.64062 0.0 0.0 1.32 0.0140674 0.0075466 0.0005177 0.0013451 -0.0076133 0.0079833 0.6739467 0.9164747 0.1649135 0.0224232 0.9265865 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00343} 
796672 513.77344 0.0 0.0 1.3 0.0135365 0.0080075 0.0005262 0.0014947 -0.0053701 0.0083958 0.6758466 0.9165122 0.1628892 0.0225604 0.9286173 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00337} 
796800 513.86719 0.0 0.0 1.27 0.0139763 0.0085984 0.0004972 0.0012312 -0.0067375 0.0075616 0.6721954 0.9134418 0.1653573 0.0222663 0.926276 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.0034} 
796928 513.94531 0.0 0.0 1.26 0.0142271 0.0110581 0.0004958 0.0012094 -0.0063797 0.0088276 0.676574 0.9135099 0.1772834 0.0234627 0.9208391 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00328} 
797056 514.0625 0.0 0.0 1.26 0.0141182 0.0082147 0.0005267 0.0013342 -0.0058002 0.0081789 0.6768689 0.9107172 0.1871265 0.0231488 0.9168758 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00322} 
797184 514.1875 0.0 0.0 1.27 0.0140152 0.0087245 0.0005294 0.0015375 -0.0080007 0.0080175 0.6761256 0.9144322 0.2066903 0.0226523 0.9056582 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00339} 
797312 514.26562 0.0 0.0 1.25 0.013615 0.0079851 0.0004817 0.0011802 -0.0077603 0.0071223 0.6770202 0.9153861 0.1857009 0.0222412 0.9170363 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00344} 
797440 514.42188 0.0 0.0 1.2 0.0130722 0.0071298 0.0005112 0.0014528 -0.0088685 0.0083811 0.6748022 0.9226961 0.188378 0.0217943 0.9127744 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 19, 'episodic_explored_area': 0.00342} 
797568 514.55469 0.0 0.0 1.18 0.0131444 0.00897 0.000504 0.0013776 -0.0069241 0.0087048 0.6779582 0.9247727 0.1784027 0.0218003 0.9164713 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00348} 
797696 514.64062 0.0 0.0 1.24 0.0150272 0.0099214 0.0005188 0.0013659 -0.0057791 0.00789 0.6768077 0.9217503 0.172025 0.0229423 0.9220901 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00346} 
797824 514.73438 0.0 0.0 1.21 0.0137607 0.0075663 0.0004874 0.0013645 -0.0079401 0.0080415 0.6773356 0.9171595 0.1728935 0.0225802 0.9212817 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00357} 
797952 514.85938 0.0 0.0 1.21 0.0129744 0.0071286 0.0004994 0.0014492 -0.0071287 0.0080846 0.6763591 0.914746 0.1835639 0.0226097 0.916665 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00361} 
798080 514.96094 0.0 0.0 1.21 0.0138969 0.0078368 0.000508 0.0014209 -0.0071968 0.0070613 0.6742237 0.9186176 0.1648865 0.0218425 0.9270438 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.0036} 
798208 515.03906 0.0 0.0 1.2 0.0137955 0.0083966 0.0004781 0.0012413 -0.0078092 0.0070452 0.675744 0.9221791 0.1828684 0.0220136 0.9179608 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00356} 
798336 515.17188 0.0 0.0 1.21 0.0131926 0.0067661 0.0005493 0.0015495 -0.0084698 0.0081079 0.676217 0.936032 0.1914189 0.0215325 0.9130538 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00342} 
798464 515.25 0.0 0.0 1.3 0.0134819 0.007444 0.0004965 0.0012671 -0.0073391 0.0069015 0.6759663 0.9142296 0.1776807 0.022156 0.9197904 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00344} 
798592 515.32812 0.0 0.0 1.23 0.0138969 0.0087736 0.0004822 0.0011885 -0.0082742 0.0074537 0.6771233 0.9267112 0.1908658 0.0231528 0.9151725 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00347} 
798720 515.38281 0.0 0.0 1.24 0.013999 0.007762 0.0004684 0.0011026 -0.0067163 0.0066076 0.6746345 0.9172715 0.1848432 0.0230619 0.9187855 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.0034} 
798848 515.49219 0.0 0.0 1.29 0.0140112 0.0077582 0.0005091 0.0013573 -0.007427 0.0078087 0.6776692 0.9272437 0.1956548 0.0222225 0.9140413 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00331} 
798976 515.53125 0.0 0.0 1.22 0.0149049 0.008623 0.0004545 0.0010778 -0.0070918 0.0070198 0.6785799 0.9233084 0.2036718 0.0233735 0.9109872 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 18, 'episodic_explored_area': 0.00334} 
799104 515.625 0.0 0.0 1.31 0.0150615 0.0087773 0.0004427 0.0012147 -0.0069234 0.0082863 0.6804944 0.9173177 0.194812 0.024388 0.9142625 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00342} 
799232 515.6875 0.0 0.0 1.31 0.0154119 0.0091816 0.00044 0.0010831 -0.0065823 0.0078853 0.6801584 0.9217135 0.1770238 0.0239842 0.9203318 {} {'explored_rooms_count': 231, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00351} 
799360 515.8125 0.0 0.0 1.3 0.0159692 0.0173809 0.0005065 0.0014586 -0.004601 0.0129903 0.6826982 0.9367173 0.1988761 0.0239215 0.9124489 {} {'explored_rooms_count': 233, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00357} 
799488 515.90625 0.0 0.0 1.31 0.0150567 0.0104711 0.0004537 0.0011695 -0.0060824 0.0101256 0.6836199 0.9228205 0.1930059 0.0237982 0.9156308 {} {'explored_rooms_count': 234, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00362} 
799616 516.01562 0.0 0.0 1.33 0.0143971 0.0099579 0.0004906 0.0014314 -0.0058525 0.0099497 0.6800896 0.9201685 0.1732646 0.0232428 0.921545 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00355} 
799744 516.14062 0.0 0.0 1.35 0.0140338 0.0086707 0.0005179 0.0015569 -0.0069791 0.0095082 0.6785801 0.9135357 0.161615 0.0221235 0.9272361 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00361} 
799872 516.20312 0.0 0.0 1.33 0.0144551 0.010657 0.0004746 0.00121 -0.005896 0.0085007 0.6807846 0.9242 0.1853182 0.0229095 0.9190094 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00354} 
800000 516.32031 0.0 0.0 1.32 0.0144255 0.0090225 0.0004782 0.0013728 -0.0060601 0.0096452 0.6798922 0.9171819 0.1941242 0.0234176 0.9142189 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00353} 
800128 516.42969 0.0 0.0 1.31 0.0142463 0.008751 0.000481 0.0013228 -0.0062483 0.0092807 0.6816253 0.9298127 0.1760753 0.0228589 0.9226989 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00329} 
800256 516.5625 0.0 0.0 1.29 0.0134694 0.0078208 0.0004765 0.0014977 -0.0058508 0.008905 0.6786125 0.923239 0.1639783 0.022179 0.927031 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 17, 'episodic_explored_area': 0.00331} 
800384 516.66406 0.0 0.0 1.25 0.0146601 0.0096253 0.0005118 0.0014974 -0.0073299 0.0092929 0.6797782 0.9206996 0.1526896 0.0223328 0.9334138 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00323} 
800512 516.76562 0.0 0.0 1.27 0.0142786 0.0087779 0.0004916 0.0014058 -0.0071354 0.0092693 0.6777829 0.9244498 0.1452404 0.022712 0.9390711 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00324} 
800640 516.79688 0.0 0.0 1.22 0.0142166 0.0090057 0.0004137 0.0009452 -0.0052412 0.0075015 0.6759119 0.9131751 0.1592007 0.0224891 0.9323571 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00319} 
800768 516.875 0.0 0.0 1.25 0.013546 0.007324 0.0004417 0.0011284 -0.0068259 0.0076982 0.6761951 0.9188336 0.1718625 0.0229849 0.9251627 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00312} 
800896 517.02344 0.0 0.0 1.22 0.0136143 0.0078504 0.0005072 0.0015231 -0.0071634 0.0093426 0.6775383 0.9207878 0.1620569 0.022732 0.9267463 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00316} 
801024 517.14062 0.0 0.0 1.25 0.0136227 0.0083487 0.0004715 0.0012691 -0.0068654 0.0087488 0.676665 0.9183374 0.1588284 0.0219857 0.9304284 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00312} 
801152 517.26562 0.0 0.0 1.22 0.0138905 0.0082967 0.0004767 0.0013474 -0.0068242 0.008482 0.6772457 0.9281683 0.1697344 0.0221634 0.9256587 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00311} 
801280 517.35156 0.0 0.0 1.16 0.0133272 0.0072562 0.0004566 0.0012269 -0.0059473 0.0076642 0.6754546 0.9095865 0.1837143 0.0221626 0.9214424 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00302} 
801408 517.46875 0.0 0.0 1.19 0.0124277 0.0065207 0.0004328 0.0011528 -0.0069247 0.007588 0.6775698 0.9116023 0.1704626 0.0214999 0.9242036 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00304} 
801536 517.53125 0.0 0.0 1.16 0.0130936 0.0074385 0.0004228 0.0010042 -0.0071331 0.0068586 0.6814455 0.9123506 0.1710622 0.0214956 0.9237777 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00299} 
801664 517.59375 0.0 0.0 1.14 0.0131858 0.0078997 0.0004321 0.0011514 -0.0067232 0.0067722 0.6757392 0.9117884 0.1879629 0.0215921 0.9161432 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00288} 
801792 517.66406 0.0 0.0 1.17 0.0137653 0.0079168 0.0004493 0.0011562 -0.007751 0.0070718 0.6848309 0.9186778 0.2199421 0.021687 0.9044154 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00287} 
801920 517.75781 0.0 0.0 1.15 0.0136182 0.0082484 0.0004521 0.0012084 -0.006828 0.0075917 0.6845626 0.9231676 0.205625 0.0220397 0.9067849 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00277} 
802048 517.8125 0.0 0.0 1.2 0.014081 0.0076315 0.0004569 0.001138 -0.0070233 0.0070042 0.6795704 0.9176026 0.2154845 0.0226581 0.902218 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.0027} 
802176 517.90625 0.0 0.0 1.19 0.0142346 0.0078512 0.000454 0.0012841 -0.0048917 0.0074913 0.6800454 0.9227555 0.2213093 0.022691 0.8971984 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00277} 
802304 517.97656 0.0 0.0 1.17 0.0138189 0.0081021 0.0004378 0.0012046 -0.0064553 0.0072573 0.6800735 0.9160816 0.2191296 0.0228203 0.8983379 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 16, 'episodic_explored_area': 0.00272} 
802432 518.07031 0.0 0.0 1.18 0.0145661 0.0092966 0.0004829 0.0013645 -0.0061366 0.0080624 0.6775947 0.9152823 0.2262701 0.0232814 0.8959865 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.0027} 
802560 518.20312 0.0 0.0 1.18 0.014029 0.0079996 0.0005217 0.0014153 -0.0060617 0.0087499 0.6806978 0.9235799 0.1968938 0.0222951 0.9088407 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00288} 
802688 518.30469 0.0 0.0 1.19 0.0137143 0.0076544 0.0005046 0.0014931 -0.0066398 0.0079072 0.6775328 0.919773 0.1774012 0.0227993 0.9184422 {} {'explored_rooms_count': 235, 'episodic_explored_rooms_count': 12, 'episodic_explored_area': 0.00295} 
